time_ms,gameplay,notes,processing_ms
20296,true,0,0.425
20312,true,0,0.091
20330,true,0,0.090
20346,true,0,0.063
20362,true,0,0.241
20379,true,0,0.058
20395,true,0,0.070
20413,true,1,0.854
20428,true,1,0.793
20444,true,1,0.401
20462,true,1,0.431
20479,true,1,0.398
20495,true,1,0.503
20512,true,1,0.442
20528,true,1,0.869
20545,true,1,0.421
20561,true,1,0.445
20578,true,1,1.040
20595,true,1,0.913
20611,true,1,0.520
20628,true,1,0.466
20645,true,2,0.925
20661,true,2,1.777
20679,true,2,2.155
20694,true,2,1.636
20711,true,2,1.007
20727,true,2,1.041
20744,true,2,1.778
20762,true,2,2.194
20778,true,2,1.833
20795,true,2,1.916
20811,true,2,0.865
20828,true,2,2.316
20845,true,2,0.911
20862,true,2,0.900
20878,true,2,0.908
20895,true,1,0.660
20912,true,1,0.444
20928,true,1,0.461
20945,true,1,0.497
20962,true,1,0.475
20979,true,1,0.505
20996,true,1,0.527
21004,true,1,0.503
21011,true,1,0.515
21029,true,1,0.529
21046,true,1,0.518
21062,true,1,0.520
21079,true,1,0.552
21094,true,2,0.842
21114,true,2,0.852
21129,true,1,0.553
21146,true,1,0.587
21162,true,1,0.565
21179,true,1,0.430
21196,true,1,0.447
21213,true,1,0.452
21229,true,1,0.436
21246,true,1,0.528
21262,true,1,3.462
21279,true,1,0.896
21296,true,1,0.913
21312,true,1,0.457
21329,true,1,0.946
21346,true,1,0.959
21363,true,1,0.528
21379,true,1,0.469
21394,true,1,0.452
21410,true,1,0.503
21427,true,1,0.457
21444,true,1,0.493
21462,true,1,0.536
21478,true,1,0.484
21495,true,1,0.525
21512,true,1,0.579
21528,true,1,0.497
21546,true,2,0.858
21562,true,2,0.861
21578,true,2,0.869
21594,true,2,0.855
21612,true,2,0.884
21628,true,1,0.416
21645,true,1,0.452
21662,true,1,0.426
21679,true,1,0.448
21696,true,1,0.427
21713,true,1,0.606
21729,true,1,0.610
21746,true,1,0.476
21762,true,1,0.478
21779,true,1,0.632
21795,true,1,0.460
21812,true,1,0.950
21829,true,1,1.008
21845,true,1,0.969
21862,true,1,0.991
21879,true,1,0.473
21896,true,1,0.486
21912,true,1,0.522
21928,true,1,0.517
21944,true,1,0.525
21961,true,1,0.542
21978,true,1,0.561
21994,true,1,0.580
22012,true,1,0.576
22028,true,0,0.115
22046,true,0,0.098
22062,true,0,0.064
22079,true,0,0.085
22096,true,0,0.231
22113,true,0,0.219
22130,true,0,0.066
22145,true,1,0.299
22163,true,0,0.213
22179,true,0,0.102
22196,true,0,0.061
22213,true,0,0.062
22229,true,1,0.476
22246,true,1,0.423
22262,true,1,0.425
22281,true,1,0.418
22296,true,1,0.401
22312,true,1,0.448
22327,true,1,0.412
22344,true,1,0.473
22363,true,1,0.427
22379,true,1,0.459
22395,true,1,0.438
22411,true,1,0.442
22427,true,1,0.427
22444,true,2,0.823
22461,true,2,0.814
22478,true,2,0.770
22494,true,2,0.790
22511,true,2,0.868
22527,true,2,0.971
22544,true,2,5.810
22561,true,2,0.884
22578,true,2,0.888
22595,true,2,0.908
22611,true,2,0.904
22628,true,2,0.949
22644,true,2,0.924
22661,true,1,0.446
22677,true,1,1.004
22695,true,1,0.962
22712,true,1,0.491
22728,true,1,1.080
22746,true,1,1.200
22763,true,1,0.465
22780,true,1,0.475
22796,true,1,0.510
22812,true,1,0.490
22829,true,1,0.503
22846,true,1,0.526
22862,true,1,0.508
22879,true,1,0.631
22895,true,1,0.500
22913,true,0,0.059
22928,true,0,0.097
22946,true,0,0.146
22962,true,0,0.114
22979,true,0,0.106
22995,true,0,0.434
23003,true,0,0.419
23012,true,0,0.424
23029,true,0,0.111
23046,true,0,0.454
23062,true,0,0.483
23080,true,0,0.076
23096,true,0,0.103
23112,true,0,0.099
23129,true,1,0.845
23146,true,1,0.421
23163,true,1,0.843
23179,true,1,0.552
23196,true,1,0.418
23211,true,1,0.406
23228,true,1,0.534
23245,true,1,0.882
23262,true,1,0.458
23278,true,1,1.164
23295,true,1,0.995
23313,true,1,0.447
23328,true,1,0.446
23344,true,1,0.465
23361,true,1,1.495
23378,true,1,0.971
23395,true,1,1.085
23411,true,1,0.975
23428,true,1,0.549
23444,true,1,0.746
23460,true,1,0.519
23478,true,1,0.537
23494,true,1,0.729
23511,true,1,1.960
23528,true,2,1.620
23545,true,1,5.746
23562,true,1,2.012
23579,true,1,2.887
23595,true,0,0.070
23612,true,0,0.063
23629,true,1,1.753
23646,true,1,1.782
23662,true,1,1.802
23679,true,1,1.804
23696,true,1,1.820
23713,true,1,9.191
23729,true,1,3.703
23746,true,1,3.886
23763,true,1,6.430
23779,true,1,2.052
23796,true,0,0.072
23813,true,0,0.063
23829,true,0,0.097
23846,true,0,0.101
23862,true,0,0.108
23881,true,0,0.100
23896,true,0,0.102
23913,true,0,0.167
23929,true,0,0.102
23946,true,0,0.101
23963,true,0,0.085
23980,true,0,0.060
23996,true,0,0.057
24003,true,0,0.128
24012,true,0,0.070
24029,true,0,0.115
24046,true,0,0.116
24061,true,0,0.061
24077,true,0,0.105
24094,true,0,0.067
24111,true,0,0.098
24128,true,0,0.086
24145,true,0,0.063
24162,true,0,0.078
24178,true,0,0.100
24195,true,0,0.075
24211,true,0,0.117
24228,true,0,0.103
24245,true,0,0.123
24261,true,0,0.056
24278,true,0,0.238
24295,true,0,0.063
24311,true,0,0.060
24328,true,0,0.064
24345,true,0,0.059
24362,true,0,0.070
24379,true,0,0.094
24394,true,0,0.129
24412,true,0,0.093
24427,true,0,0.102
24444,true,0,0.150
24461,true,0,0.095
24477,true,0,0.073
24495,true,0,0.104
24511,true,0,0.073
24528,true,0,0.107
24545,true,0,0.109
24561,true,0,0.110
24578,true,0,0.126
24595,true,0,0.139
24612,true,0,0.074
24628,true,0,0.160
24644,true,0,0.063
24662,true,0,0.065
24678,true,0,0.059
24695,true,0,0.057
24712,true,0,0.122
24729,true,0,0.061
24747,true,0,0.059
24765,true,0,0.094
24796,true,0,0.059
24812,true,0,0.064
24829,true,0,0.109
24845,true,1,1.024
24861,true,1,0.905
24878,true,1,0.627
24894,true,1,1.002
24912,true,1,1.780
24928,true,1,1.796
24944,true,1,1.817
24962,true,1,1.841
24978,true,1,2.152
24995,true,1,2.070
25013,true,1,1.964
25029,true,1,3.795
25045,true,1,3.874
25061,true,1,3.938
25079,true,1,2.035
25095,true,1,2.011
25112,true,1,2.230
25127,true,1,2.030
25145,true,1,2.766
25162,true,2,1.572
25179,true,1,2.130
25187,true,1,2.171
25195,true,0,0.059
25211,true,1,2.058
25228,true,1,4.728
25246,true,1,1.662
25263,true,1,1.652
25280,true,1,4.591
25296,true,1,1.374
25313,true,1,1.236
25329,true,1,1.164
25345,true,1,1.308
25362,true,1,0.718
25379,true,1,0.690
25396,true,1,1.505
25412,true,1,1.251
25429,true,1,2.870
25444,true,1,2.616
25461,true,1,5.470
25477,true,1,2.733
25494,true,1,5.645
25511,true,1,3.672
25528,true,1,1.201
25545,true,2,6.732
25562,true,2,1.148
25578,true,2,1.096
25595,true,2,2.764
25611,true,2,1.177
25628,true,2,1.159
25645,true,2,1.176
25661,true,2,1.240
25678,true,1,0.615
25695,true,1,0.640
25712,true,1,0.650
25729,true,1,0.652
25750,true,1,1.184
25753,true,1,1.356
25762,true,1,0.642
25779,true,1,0.692
25794,true,1,1.246
25812,true,1,1.288
25829,true,1,1.312
25845,true,1,0.781
25863,true,1,0.643
25879,true,1,0.668
25895,true,2,1.206
25912,true,2,1.179
25929,true,2,1.360
25946,true,2,1.140
25961,true,2,1.316
25979,true,2,1.377
25995,true,1,0.889
26004,true,1,0.872
26011,true,1,1.056
26029,true,1,0.878
26046,true,2,1.185
26068,true,1,3.654
26078,true,1,0.661
26096,true,1,0.847
26113,true,2,4.164
26129,true,2,1.175
26145,true,2,1.232
26162,true,2,3.187
26179,true,2,1.111
26196,true,2,1.295
26212,true,2,1.129
26229,true,2,1.166
26245,true,2,2.707
26261,true,2,1.049
26278,true,2,1.030
26295,true,2,1.624
26312,true,1,0.549
26329,true,1,0.564
26345,true,2,3.460
26362,true,2,1.068
26388,true,2,1.771
26395,true,2,1.948
26412,true,2,1.169
26428,true,2,0.971
26444,true,2,8.044
26462,true,2,1.159
26479,true,2,1.276
26496,true,3,2.709
26513,true,2,1.472
26529,true,2,0.896
26546,true,2,1.064
26563,true,3,1.564
26579,true,2,0.920
26596,true,2,0.985
26612,true,2,0.878
26629,true,2,0.896
26646,true,2,0.857
26662,true,2,0.917
26679,true,2,0.940
26696,true,2,0.960
26712,true,2,0.840
26729,true,2,0.960
26746,true,2,0.950
26764,true,2,0.958
26780,true,1,0.460
26796,true,2,0.801
26812,true,2,1.768
26829,true,2,1.099
26846,true,2,0.951
26862,true,2,1.582
26878,true,2,1.232
26896,true,2,0.928
26911,true,2,0.979
26929,true,2,0.907
26946,true,2,0.949
26962,true,2,0.955
26980,true,2,0.963
26996,true,1,0.459
27007,true,1,0.487
27012,true,1,0.504
27029,true,2,0.865
27046,true,2,1.153
27062,true,2,0.962
27080,true,2,0.906
27096,true,2,1.126
27113,true,2,1.455
27129,true,2,0.998
27145,true,2,1.040
27163,true,2,0.968
27179,true,2,1.047
27196,true,2,0.962
27211,true,1,1.454
27230,true,1,0.587
27246,true,1,0.592
27262,true,1,0.486
27279,true,1,0.484
27295,true,1,2.557
27311,true,1,0.616
27327,true,1,0.538
27344,true,1,0.582
27361,true,1,0.688
27378,true,1,1.149
27394,true,1,1.140
27412,true,1,1.000
27427,true,1,0.640
27446,true,1,0.559
27463,true,1,2.914
27479,true,1,0.413
27496,true,1,0.429
27513,true,1,0.712
27529,true,1,0.704
27546,true,1,0.582
27562,true,1,0.601
27579,true,1,0.585
27596,true,1,0.626
27612,true,1,0.727
27628,true,1,0.483
27644,true,2,1.305
27662,true,1,0.934
27679,true,1,1.012
27696,true,2,1.901
27712,true,2,1.513
27727,true,2,1.040
27744,true,2,1.244
27761,true,2,0.943
27778,true,2,2.038
27794,true,2,1.715
27811,true,2,1.948
27828,true,2,1.061
27845,true,2,0.955
27861,true,2,0.982
27878,true,1,0.507
27895,true,1,1.009
27911,true,1,0.998
27929,true,2,1.783
27946,true,2,1.792
27962,true,2,1.805
27979,true,2,0.884
27995,true,2,0.845
28003,true,2,0.817
28012,true,2,0.895
28029,true,2,0.934
28045,true,2,0.867
28062,true,2,0.909
28079,true,2,1.010
28096,true,2,1.059
28112,true,2,0.987
28131,true,2,1.045
28145,true,2,1.011
28162,true,1,0.544
28178,true,1,0.535
28196,true,1,0.456
28211,true,1,0.539
28228,true,1,0.506
28246,true,1,0.550
28263,true,1,0.530
28279,true,1,0.707
28295,true,1,0.554
28312,true,1,0.554
28329,true,1,0.615
28346,true,1,0.559
28363,true,1,0.593
28379,true,1,0.435
28396,true,1,0.456
28413,true,1,0.476
28429,true,1,0.450
28445,true,1,0.448
28462,true,1,0.414
28479,true,1,0.440
28496,true,1,0.448
28513,true,1,0.482
28529,true,1,0.471
28546,true,1,0.509
28563,true,1,0.439
28579,true,1,0.505
28596,true,1,0.461
28613,true,1,0.519
28629,true,1,0.493
28645,true,1,0.555
28660,true,1,0.522
28678,true,2,0.990
28694,true,2,0.938
28711,true,2,1.001
28729,true,2,0.968
28745,true,2,0.951
28762,true,2,1.080
28778,true,1,0.601
28796,true,1,0.637
28812,true,1,0.510
28829,true,1,0.495
28846,true,1,0.632
28862,true,1,0.566
28879,true,1,0.567
28895,true,1,0.617
28912,true,1,0.777
28929,true,1,0.594
28945,true,1,0.561
28962,true,1,0.562
28979,true,1,0.570
28996,true,1,0.614
29003,true,1,0.645
29011,true,1,0.594
29029,true,1,0.602
29044,true,1,0.623
29061,true,1,0.675
29080,true,1,0.611
29095,true,1,0.682
29111,true,1,0.730
29129,true,0,0.058
29146,true,0,0.059
29163,true,0,0.092
29180,true,0,0.082
29196,true,0,0.119
29212,true,0,0.094
29229,true,0,0.092
29245,true,0,0.145
29262,true,0,0.084
29279,true,0,0.109
29296,true,0,0.160
29313,true,0,0.059
29329,true,0,0.057
29346,true,0,0.061
29363,true,0,0.058
29380,true,0,0.058
29395,true,0,0.060
29412,true,0,0.095
29427,true,0,0.088
29444,true,0,0.087
29460,true,0,0.110
29477,true,0,0.129
29494,true,1,0.839
29511,true,1,0.777
29528,true,1,0.393
29545,true,1,0.423
29562,true,1,0.457
29579,true,1,0.468
29595,true,1,0.594
29612,true,1,1.293
29629,true,1,0.901
29645,true,1,1.256
29662,true,1,0.482
29679,true,1,0.521
29695,true,1,0.448
29712,true,1,0.529
29728,true,2,0.916
29745,true,2,0.840
29762,true,2,0.853
29778,true,2,0.833
29795,true,2,0.870
29811,true,2,0.823
29828,true,2,0.924
29845,true,2,0.869
29862,true,2,1.018
29878,true,2,0.913
29895,true,2,1.078
29912,true,2,0.962
29923,true,2,0.986
29927,true,1,0.458
29945,true,2,0.841
29962,true,2,1.830
29980,true,2,1.780
29996,true,2,0.900
30004,true,2,0.980
30012,true,2,0.908
30028,true,2,2.207
30044,true,2,2.232
30060,true,2,1.857
30077,true,2,2.949
30095,true,2,0.952
30113,true,1,0.516
30129,true,1,0.502
30146,true,1,0.772
30163,true,2,0.850
30179,true,2,0.896
30196,true,2,0.915
30213,true,2,0.884
30229,true,2,0.860
30246,true,2,1.067
30262,true,2,1.017
30279,true,2,0.935
30296,true,2,0.870
30313,true,2,0.914
30329,true,2,0.933
30346,true,2,1.110
30363,true,1,0.470
30379,true,2,0.852
30396,true,2,0.846
30412,true,2,1.020
30428,true,2,0.907
30444,true,2,0.879
30462,true,2,0.921
30479,true,2,0.901
30496,true,2,0.940
30512,true,2,0.936
30529,true,2,0.905
30546,true,2,1.013
30563,true,2,1.128
30580,true,1,0.487
30596,true,1,0.639
30612,true,2,0.834
30630,true,2,0.998
30646,true,2,0.832
30662,true,2,0.856
30679,true,2,0.915
30696,true,2,0.870
30713,true,2,0.956
30730,true,2,0.908
30746,true,2,1.000
30763,true,2,1.724
30780,true,2,1.007
30796,true,1,0.468
30813,true,1,0.510
30829,true,1,0.494
30846,true,1,0.494
30863,true,1,0.493
30879,true,1,0.517
30896,true,1,0.561
30913,true,1,0.521
30929,true,1,0.549
30946,true,1,0.537
30963,true,1,0.588
30980,true,1,0.512
30996,true,1,0.523
31006,true,1,0.511
31012,true,1,0.539
31029,true,1,0.555
31044,true,1,0.535
31064,true,2,0.968
31078,true,1,0.475
31095,true,1,0.428
31112,true,1,0.431
31129,true,1,0.427
31146,true,1,0.505
31162,true,1,0.653
31179,true,1,0.603
31196,true,1,0.483
31213,true,1,0.700
31229,true,1,0.659
31246,true,2,0.686
31262,true,2,0.693
31279,true,1,0.843
31295,true,2,0.862
31312,true,2,0.838
31330,true,2,0.673
31344,true,2,0.917
31361,true,2,0.942
31378,true,2,0.886
31394,true,2,0.906
31411,true,2,0.884
31428,true,2,0.898
31444,true,2,1.061
31461,true,2,1.013
31478,true,1,0.515
31495,true,1,1.091
31512,true,2,1.005
31529,true,2,1.120
31544,true,2,1.241
31562,true,2,1.080
31579,true,2,0.897
31596,true,2,1.178
31612,true,2,1.729
31629,true,2,0.913
31646,true,2,0.903
31662,true,2,0.928
31679,true,2,0.932
31696,true,2,0.912
31711,true,2,1.020
31728,true,2,1.127
31747,true,1,0.671
31762,true,1,0.509
31779,true,2,0.695
31795,true,1,0.681
31812,true,1,0.624
31829,true,1,0.631
31846,true,1,0.741
31862,true,2,0.898
31879,true,2,0.898
31896,true,2,0.720
31911,true,2,0.935
31928,true,2,0.959
31946,true,2,0.980
31962,true,1,0.451
31978,true,1,0.474
31996,true,1,0.473
32004,true,1,0.476
32011,true,1,0.485
32029,true,1,0.493
32046,true,1,0.462
32063,true,1,0.503
32080,true,1,0.491
32096,true,1,0.488
32113,true,1,0.530
32129,true,1,0.604
32146,true,1,0.490
32163,true,1,0.573
32179,true,1,0.536
32196,true,2,0.983
32212,true,2,4.341
32230,true,2,1.157
32245,true,1,0.460
32262,true,1,0.490
32278,true,1,0.525
32294,true,1,0.547
32313,true,1,0.539
32329,true,1,1.036
32346,true,1,0.530
32362,true,1,0.547
32379,true,1,0.560
32396,true,1,0.547
32412,true,1,0.537
32427,true,1,0.579
32445,true,1,0.583
32462,true,1,0.704
32479,true,1,0.531
32496,true,1,0.630
32512,true,1,0.578
32528,true,1,0.610
32544,true,1,0.583
32562,true,1,0.592
32579,true,1,0.676
32595,true,1,0.971
32611,true,0,0.097
32629,true,0,0.065
32645,true,0,0.085
32662,true,0,0.071
32679,true,0,0.068
32696,true,0,0.130
32713,true,0,0.066
32729,true,0,0.060
32746,true,0,0.060
32762,true,0,0.068
32779,true,0,0.097
32796,true,0,0.103
32812,true,0,0.058
32829,true,0,0.058
32846,true,0,0.054
32862,true,0,0.081
32880,true,0,0.107
32895,true,0,0.117
32912,true,0,0.094
32928,true,0,0.088
32945,true,0,0.107
32961,true,0,0.286
32978,true,0,0.536
32995,true,0,0.097
33013,true,0,0.372
33029,true,0,0.362
33045,true,1,0.401
33061,true,1,0.372
33078,true,0,0.469
33095,true,1,0.273
33112,true,1,0.538
33129,true,0,0.500
33145,true,1,0.464
33161,true,1,0.710
33178,true,1,0.847
33195,true,1,0.744
33211,true,1,0.709
33228,true,1,0.703
33246,true,1,0.722
33261,true,1,0.768
33278,true,1,0.737
33294,true,1,0.517
33311,true,1,0.791
33328,true,2,1.176
33344,true,2,1.616
33361,true,2,0.900
33378,true,2,1.662
33394,true,2,1.677
33411,true,2,1.703
33427,true,2,0.934
33444,true,2,0.957
33461,true,2,1.072
33479,true,2,1.043
33495,true,1,0.472
33503,true,1,0.462
33511,true,1,0.503
33527,true,1,0.508
33544,true,1,0.525
33562,true,1,0.557
33579,true,1,0.492
33596,true,1,0.473
33613,true,1,0.986
33629,true,1,0.517
33646,true,1,0.514
33663,true,1,1.042
33679,true,1,1.049
33696,true,1,1.748
33713,true,1,1.148
33730,true,1,1.103
33746,true,1,0.685
33762,true,0,0.061
33779,true,1,0.434
33795,true,1,0.776
33812,true,1,0.422
33829,true,1,0.495
33846,true,1,0.604
33862,true,2,0.650
33879,true,2,0.645
33895,true,2,0.642
33913,true,2,0.694
33929,true,1,0.462
33946,true,1,0.514
33962,true,1,0.495
33979,true,1,0.515
33995,true,2,1.176
34004,true,2,1.028
34012,true,2,0.853
34029,true,2,1.104
34044,true,2,0.947
34061,true,2,0.838
34078,true,2,0.935
34094,true,2,0.883
34111,true,2,0.921
34128,true,2,0.954
34146,true,2,1.002
34162,true,1,0.490
34178,true,1,0.474
34195,true,1,0.521
34212,true,1,0.516
34229,true,2,0.891
34245,true,2,1.017
34262,true,2,1.302
34279,true,2,0.957
34296,true,2,1.900
34312,true,2,2.011
34329,true,2,1.211
34346,true,2,1.163
34363,true,2,1.995
34379,true,2,1.442
34396,true,3,1.335
34413,true,2,2.295
34428,true,2,2.248
34444,true,3,1.468
34462,true,3,2.879
34478,true,1,1.395
34496,true,2,1.151
34512,true,2,1.666
34529,true,2,1.466
34546,true,2,0.925
34562,true,2,0.985
34579,true,2,0.949
34596,true,2,1.070
34612,true,2,0.972
34629,true,2,1.017
34646,true,2,1.031
34663,true,2,1.027
34678,true,2,1.500
34696,true,2,0.868
34713,true,2,0.921
34729,true,2,1.154
34746,true,2,0.944
34763,true,2,2.874
34779,true,2,1.915
34795,true,2,1.963
34812,true,2,1.912
34829,true,2,1.920
34848,true,2,8.352
34862,true,2,1.002
34880,true,2,0.951
34896,true,1,0.470
34913,true,1,0.443
34929,true,1,0.516
34946,true,1,0.658
34962,true,1,1.016
34978,true,1,0.592
34995,true,1,0.559
35003,true,1,1.122
35012,true,1,0.529
35029,true,1,1.036
35045,true,1,1.129
35062,true,1,0.539
35078,true,1,0.616
35095,true,1,0.606
35113,true,1,0.587
35128,true,1,0.459
35145,true,1,0.497
35161,true,1,0.424
35178,true,1,0.486
35195,true,1,0.475
35211,true,1,0.514
35229,true,1,0.463
35246,true,1,0.479
35262,true,1,0.514
35280,true,1,0.475
35296,true,1,0.484
35313,true,1,0.486
35330,true,1,1.002
35346,true,1,1.013
35363,true,1,0.960
35379,true,1,0.503
35396,true,1,1.019
35410,true,1,1.067
35427,true,2,1.576
35445,true,2,1.556
35461,true,2,1.513
35478,true,2,0.719
35495,true,1,0.869
35512,true,1,0.564
35528,true,0,0.067
35545,true,0,0.088
35562,true,0,0.086
35579,true,1,0.461
35596,true,1,0.489
35613,true,1,0.449
35629,true,1,0.911
35646,true,1,0.523
35663,true,1,0.607
35680,true,1,0.475
35696,true,1,0.471
35712,true,1,0.872
35729,true,1,0.792
35746,true,1,0.889
35763,true,1,0.930
35779,true,1,0.517
35796,true,1,1.067
35812,true,1,1.050
35827,true,1,0.921
35845,true,1,1.032
35862,true,1,1.014
35879,true,2,0.990
35894,true,2,0.990
35911,true,2,0.957
35928,true,2,1.050
35945,true,2,1.022
35962,true,1,0.519
35978,true,1,0.535
35995,true,1,0.507
36005,true,1,0.594
36012,true,1,0.636
36028,true,1,1.404
36047,true,1,1.202
36063,true,1,1.084
36079,true,1,1.166
36096,true,1,1.076
36113,true,1,0.812
36130,true,1,1.107
36146,true,1,1.192
36163,true,1,1.194
36180,true,1,1.173
36196,true,1,0.593
36212,true,1,0.620
36229,true,1,1.178
36245,true,1,0.603
36262,true,0,0.055
36278,true,0,0.145
36296,true,0,0.098
36312,true,0,0.056
36329,true,0,0.090
36346,true,0,0.101
36362,true,0,0.123
36379,true,0,0.081
36396,true,0,0.106
36412,true,0,0.117
36428,true,0,0.067
36445,true,0,0.070
36463,true,0,0.092
36479,true,0,0.065
36496,true,0,0.063
36513,true,0,0.097
36529,true,0,0.062
36547,true,0,0.062
36562,true,0,0.088
36580,true,0,0.280
36595,true,0,0.068
36611,true,0,0.062
36628,true,0,0.279
36645,true,0,0.272
36661,true,0,0.279
36678,true,0,0.252
36694,true,0,0.289
36711,true,0,0.334
36728,true,0,0.251
36744,true,0,0.271
36762,true,0,0.303
36778,true,0,0.403
36795,true,0,0.324
36811,true,1,0.589
36828,true,1,0.518
36845,true,1,0.554
36862,true,1,0.551
36878,true,1,0.584
36895,true,1,0.646
36912,true,1,0.593
36928,true,2,1.412
36945,true,2,0.918
36962,true,2,1.661
36978,true,2,0.984
36995,true,2,1.380
37013,true,2,1.074
37029,true,2,1.676
37045,true,2,2.068
37061,true,2,4.993
37078,true,2,2.457
37094,true,2,2.462
37111,true,3,2.351
37129,true,2,1.110
37145,true,1,0.954
37162,true,2,1.163
37179,true,2,0.937
37196,true,2,0.973
37213,true,2,1.785
37229,true,2,1.635
37247,true,2,2.200
37263,true,2,1.529
37279,true,2,1.714
37296,true,2,2.787
37313,true,2,0.833
37330,true,2,0.938
37346,true,2,1.020
37363,true,2,0.927
37380,true,2,0.872
37396,true,2,0.804
37413,true,2,0.849
37428,true,2,0.985
37445,true,2,0.877
37462,true,2,0.918
37479,true,2,1.198
37495,true,2,1.143
37512,true,2,0.989
37529,true,2,1.145
37546,true,2,1.146
37562,true,2,1.155
37580,true,2,1.159
37596,true,1,0.681
37613,true,2,0.679
37629,true,2,2.529
37647,true,2,0.658
37662,true,2,0.871
37679,true,2,0.804
37696,true,2,0.889
37712,true,2,0.896
37729,true,2,0.943
37746,true,2,0.982
37763,true,2,1.043
37779,true,2,0.977
37797,true,2,0.936
37813,true,2,0.910
37829,true,2,0.901
37846,true,2,0.897
37862,true,2,0.995
37878,true,2,0.922
37896,true,2,0.952
37912,true,2,0.928
37929,true,2,1.026
37946,true,2,0.971
37962,true,2,1.003
37979,true,2,1.014
37997,true,2,1.040
38005,true,2,0.966
38011,true,2,0.962
38030,true,1,0.509
38045,true,1,0.561
38061,true,1,0.506
38077,true,1,0.500
38094,true,1,0.515
38110,true,1,0.554
38127,true,1,0.732
38144,true,1,0.541
38161,true,1,0.594
38177,true,1,0.969
38194,true,1,0.613
38211,true,1,0.952
38230,true,0,0.125
38245,true,0,0.088
38261,true,0,0.084
38279,true,0,0.087
38296,true,0,0.102
38312,true,0,0.067
38329,true,0,0.064
38345,true,0,0.059
38362,true,0,0.060
38379,true,0,0.077
38395,true,0,0.071
38413,true,0,0.094
38428,true,0,0.060
38445,true,0,0.097
38462,true,0,0.075
38479,true,0,0.066
38495,true,0,0.060
38510,true,0,0.105
38527,true,0,0.064
38545,true,0,0.152
38561,true,0,0.101
38578,true,0,0.075
38594,true,0,0.065
38611,true,0,0.065
38628,true,0,0.065
38644,true,0,0.058
38661,true,0,0.097
38677,true,0,0.096
38694,true,0,0.096
38711,true,0,0.086
38728,true,0,0.148
38745,true,0,0.087
38762,true,0,0.135
38778,true,0,0.093
38795,true,0,0.069
38812,true,0,0.070
38828,true,0,0.066
38844,true,0,0.067
38861,true,0,0.067
38878,true,0,0.077
38894,true,0,0.077
38911,true,0,0.110
38928,true,0,0.099
38943,true,0,0.071
38961,true,0,0.061
38978,true,0,0.062
38995,true,0,0.144
39012,true,0,0.080
39029,true,0,0.066
39045,true,0,0.124
39062,true,0,0.074
39078,true,0,0.066
39094,true,0,0.270
39111,true,0,0.336
39128,true,0,0.068
39144,true,0,0.067
39161,true,0,0.058
39178,true,0,0.092
39195,true,0,0.062
39211,true,0,0.099
39228,true,0,0.210
39245,true,0,0.118
39261,true,0,0.102
39278,true,0,0.096
39295,true,1,1.028
39312,true,1,1.068
39329,true,1,1.144
39344,true,1,0.708
39361,true,1,1.342
39378,true,1,0.982
39395,true,1,0.695
39411,true,1,2.391
39428,true,1,0.810
39460,true,1,0.773
39477,true,1,0.865
39495,true,1,0.759
39511,true,1,1.362
39528,true,1,1.379
39545,true,1,1.366
39561,true,1,0.732
39579,true,1,0.748
39586,true,1,0.753
39594,true,0,0.098
39612,true,0,0.098
39629,true,0,0.803
39646,true,0,0.727
39662,true,1,0.424
39679,true,0,1.223
39696,true,2,1.735
39712,true,2,2.112
39729,true,2,1.852
39745,true,2,1.675
39763,true,2,2.107
39779,true,2,1.566
39796,true,2,1.122
39813,true,2,1.191
39829,true,2,1.198
39846,true,2,1.297
39863,true,2,1.410
39878,true,2,1.158
39894,true,2,1.518
39911,true,3,1.257
39928,true,3,1.128
39945,true,3,1.108
39961,true,2,0.988
39978,true,2,0.955
39995,true,2,0.969
40013,true,2,1.122
40029,true,4,1.866
40045,true,4,1.959
40061,true,4,6.837
40078,true,4,2.222
40095,true,3,1.303
40112,true,2,1.187
40129,true,2,1.404
40146,true,2,1.798
40162,true,2,0.842
40179,true,2,1.038
40196,true,2,0.849
40212,true,2,0.914
40229,true,2,0.984
40246,true,2,1.741
40262,true,2,1.370
40279,true,2,1.112
40296,true,2,1.464
40313,true,2,2.224
40330,true,2,1.182
40346,true,2,2.375
40363,true,2,2.388
40377,true,4,1.765
40395,true,3,1.571
40412,true,4,1.936
40428,true,4,3.926
40444,true,3,1.537
40462,true,2,0.829
40478,true,2,0.854
40495,true,2,0.855
40513,true,2,0.899
40529,true,2,0.860
40546,true,2,0.855
40562,true,2,1.580
40579,true,2,1.847
40597,true,2,1.625
40613,true,2,1.507
40630,true,2,2.029
40646,true,2,1.495
40663,true,2,0.947
40679,true,2,2.092
40696,true,2,2.053
40712,true,2,2.433
40728,true,2,2.107
40746,true,2,2.492
40764,true,1,1.449
40778,true,0,2.764
40796,true,0,0.248
40813,true,0,0.275
40829,true,1,0.962
40846,true,1,3.291
40862,true,1,0.800
40879,true,1,0.442
40896,true,1,0.463
40913,true,1,0.459
40929,true,1,0.453
40946,true,1,0.437
40963,true,1,0.486
40979,true,1,0.474
40996,true,1,0.464
41004,true,1,0.527
41012,true,1,0.875
41029,true,1,0.478
41044,true,2,1.062
41061,true,2,0.889
41078,true,2,0.962
41095,true,2,0.896
41111,true,2,0.955
41129,true,2,0.906
41145,true,3,1.264
41162,true,3,1.176
