time_ms,gameplay,notes,processing_ms,hud_visible
5751,false,0,12.082,false
5783,false,0,13.976,false
5800,false,0,0.549,false
5817,false,0,0.432,false
5833,false,0,0.419,false
5849,false,0,0.482,false
5866,false,0,15.367,false
5882,false,0,12.411,false
5900,false,0,12.530,false
5916,false,0,1.606,false
5932,false,0,12.714,false
5949,false,0,12.098,false
5966,false,0,11.989,false
5983,false,0,12.093,false
6000,false,0,11.928,false
6016,false,0,0.429,false
6033,false,0,0.704,false
6050,false,0,0.702,false
6066,false,0,0.704,false
6083,false,0,0.686,false
6099,false,0,0.662,false
6117,false,0,0.672,false
6133,false,0,0.695,false
6149,false,0,0.659,false
6167,false,0,0.684,false
6183,false,0,0.681,false
6200,false,0,0.678,false
6217,false,0,0.680,false
6249,false,0,0.662,false
6267,false,0,0.660,false
6300,false,0,0.658,false
6316,false,0,0.705,false
6334,false,0,0.684,false
6366,false,0,0.696,false
6383,false,0,0.715,false
6399,false,0,0.681,false
6416,false,0,0.779,false
6432,false,0,0.749,false
6450,false,0,0.693,false
6467,false,0,0.692,false
6499,false,0,0.681,false
6517,false,0,0.686,false
6566,false,0,0.457,false
6582,false,0,0.461,false
6599,false,0,0.433,false
6615,false,0,0.431,false
6632,false,0,0.464,false
6649,false,0,0.450,false
6665,false,0,0.467,false
6682,false,0,0.455,false
6698,false,0,0.016,false
6715,false,0,0.015,false
6732,false,0,0.014,false
6749,false,0,0.013,false
6766,false,0,0.013,false
6783,false,0,0.013,false
6799,false,0,0.013,false
6816,false,0,0.023,false
6832,false,0,0.082,false
6848,true,0,6.825,true
6872,true,0,2.409,true
6898,true,0,2.389,true
6915,true,0,2.416,true
6932,true,0,2.358,true
6949,true,0,2.433,true
6965,true,0,1.373,true
6982,true,0,0.955,true
6999,true,0,1.018,true
7016,true,0,0.613,true
7032,true,0,0.559,true
7049,true,0,0.374,true
7065,true,0,0.353,true
7082,true,0,0.310,true
7099,true,0,0.305,true
7116,true,0,0.320,true
7133,true,0,0.304,true
7149,true,0,0.325,true
7165,true,0,0.311,true
7182,true,0,0.354,true
7199,true,0,0.302,true
7215,true,0,0.294,true
7232,true,0,0.384,true
7249,true,0,0.293,true
7265,true,0,0.293,true
7282,true,0,0.304,true
7299,true,0,0.273,true
7315,true,0,0.286,true
7332,true,0,0.308,true
7349,true,0,0.268,true
7365,true,0,0.281,true
7383,true,0,0.303,true
7399,true,0,0.369,true
7415,true,0,0.446,true
7432,true,0,0.490,true
7449,true,0,0.431,true
7465,true,0,0.319,true
7482,true,0,0.415,true
7498,true,0,0.314,true
7515,true,0,0.462,true
7532,true,0,0.325,true
7548,true,0,0.418,true
7565,true,0,0.346,true
7582,true,0,0.384,true
7599,true,0,0.265,true
7616,true,0,0.379,true
7632,true,0,0.291,true
7649,true,0,0.374,true
7665,true,0,0.262,true
7684,true,0,0.395,true
7716,true,0,0.321,true
7732,true,0,0.357,true
7749,true,0,0.257,true
7766,true,0,0.184,true
7782,true,0,0.171,true
7799,true,0,0.161,true
7816,true,0,0.174,true
7832,true,0,0.160,true
7849,true,0,0.192,true
7866,true,0,0.191,true
7882,true,0,0.162,true
7899,true,0,0.163,true
7916,true,0,0.199,true
7932,true,0,0.163,true
7949,true,0,0.160,true
7966,true,0,0.159,true
7983,true,0,0.162,true
7999,true,0,0.232,true
8016,true,0,0.174,true
8033,true,0,0.172,true
8050,true,0,0.169,true
8082,true,0,0.170,true
8099,true,0,0.659,true
8115,true,0,0.167,true
8132,true,0,0.159,true
8149,true,0,0.174,true
8166,true,0,0.162,true
8182,true,0,0.161,true
8199,true,0,0.175,true
8215,true,0,0.163,true
8232,true,0,0.163,true
8249,true,0,0.159,true
8265,true,0,0.197,true
8282,true,0,0.155,true
8299,true,0,0.194,true
8317,true,0,0.216,true
8349,true,0,0.178,true
8366,true,0,0.157,true
8382,true,0,0.199,true
8399,true,0,0.157,true
8416,true,0,0.180,true
8432,true,0,0.173,true
8449,true,0,0.157,true
8466,true,0,0.157,true
8482,true,0,0.154,true
8499,true,0,0.152,true
8516,true,0,0.164,true
8532,true,0,0.162,true
8549,true,0,0.363,true
8566,true,0,0.161,true
8582,true,0,0.156,true
8599,true,0,0.192,true
8616,true,0,0.196,true
8634,true,0,0.199,true
8666,true,0,0.380,true
8683,true,0,0.256,true
8700,true,0,0.229,true
8717,true,0,0.197,true
8734,true,0,0.335,true
8767,true,0,0.218,true
8783,true,0,0.219,true
8800,true,0,0.201,true
8816,true,0,0.198,true
8833,true,0,0.200,true
8850,true,0,0.400,true
8866,true,0,0.202,true
8883,true,0,0.197,true
8901,true,0,0.201,true
8934,true,0,0.197,true
8951,true,0,0.179,true
8967,true,0,0.184,true
8983,true,0,0.154,true
8999,true,0,0.154,true
9016,true,0,0.155,true
9033,true,0,0.167,true
9050,true,0,0.170,true
9067,true,0,0.179,true
9083,true,0,0.160,true
9099,true,0,0.162,true
9116,true,0,0.157,true
9133,true,0,0.250,true
9151,true,0,0.153,true
9184,true,0,0.198,true
9217,true,0,0.176,true
9234,true,0,0.151,true
9250,true,0,0.178,true
9266,true,0,0.212,true
9284,true,0,0.156,true
9300,true,0,0.153,true
9316,true,0,1.045,true
9332,true,0,0.223,true
9350,true,0,0.220,true
9366,true,0,0.211,true
9383,true,0,0.224,true
9400,true,1,1.015,true
9416,true,1,0.267,true
9433,true,1,0.319,true
9450,true,1,0.290,true
9466,true,1,0.220,true
9483,true,1,0.312,true
9500,true,1,0.218,true
9517,true,1,0.299,true
9533,true,1,0.366,true
9550,true,1,0.409,true
9567,true,1,0.274,true
9600,true,1,0.392,true
9616,true,1,0.285,true
9633,true,1,0.411,true
9650,true,1,0.280,true
9666,true,1,0.230,true
9683,true,1,0.495,true
9701,true,1,0.184,true
9717,true,1,0.171,true
9733,true,1,0.188,true
9750,true,1,0.176,true
9766,true,2,0.258,true
9784,true,2,0.194,true
9816,true,2,0.263,true
9833,true,2,0.653,true
9851,true,2,0.188,true
9867,true,2,0.181,true
9884,true,2,0.307,true
9900,true,2,0.214,true
9917,true,2,0.218,true
9933,true,2,0.218,true
9949,true,2,0.176,true
9966,true,2,0.190,true
9984,true,2,0.178,true
10015,true,2,0.174,true
10032,true,2,0.174,true
10048,true,2,0.192,true
10065,true,2,0.180,true
10082,true,2,0.180,true
10098,true,2,0.192,true
10115,true,2,0.297,true
10132,true,2,0.224,true
10149,true,2,0.186,true
10166,true,3,0.485,true
10187,true,3,0.419,true
10215,true,1,0.457,true
10232,true,1,0.482,true
10248,true,1,0.522,true
10265,true,1,0.393,true
10282,true,1,0.421,true
10299,true,1,0.399,true
10315,true,1,0.470,true
10332,true,1,0.407,true
10349,true,1,0.449,true
10365,true,1,0.463,true
10382,true,1,0.472,true
10398,true,2,0.758,true
10415,true,2,1.451,true
10432,true,2,0.734,true
10449,true,2,0.851,true
10465,true,2,1.159,true
10483,true,2,0.720,true
10515,true,2,2.151,true
10532,true,2,0.722,true
10549,true,2,0.706,true
10565,true,2,0.699,true
10582,true,2,0.721,true
10598,true,2,0.778,true
10615,true,2,0.714,true
10632,true,3,0.982,true
10649,true,3,0.936,true
10665,true,3,0.689,true
10682,true,3,0.680,true
10698,true,3,1.502,true
10715,true,3,0.753,true
10732,true,3,0.707,true
10748,true,3,0.721,true
10765,true,3,1.164,true
10782,true,3,0.768,true
10798,true,3,0.702,true
10815,true,3,0.811,true
10832,true,3,0.798,true
10848,true,3,0.730,true
10865,true,3,0.708,true
10884,true,3,0.780,true
10916,true,2,0.417,true
10932,true,2,0.512,true
10949,true,2,1.590,true
10966,true,2,0.434,true
10982,true,2,0.440,true
10999,true,2,0.435,true
11015,true,3,0.526,true
11032,true,3,0.493,true
11049,true,3,0.477,true
11065,true,3,0.451,true
11083,true,3,0.500,true
11099,true,3,0.481,true
11115,true,3,0.532,true
11133,true,2,0.181,true
11149,true,2,0.184,true
11166,true,2,0.191,true
11182,true,2,0.186,true
11199,true,2,0.284,true
11215,true,2,0.174,true
11232,true,2,0.196,true
11249,true,2,0.282,true
11265,true,2,0.206,true
11282,true,2,0.198,true
11299,true,2,0.304,true
11316,true,2,0.180,true
11332,true,2,0.207,true
11349,true,3,0.953,true
11366,true,3,0.536,true
11383,true,2,0.473,true
11399,true,2,0.406,true
11415,true,2,0.471,true
11432,true,2,0.436,true
11449,true,2,0.465,true
11465,true,2,0.461,true
11482,true,2,0.418,true
11499,true,2,0.409,true
11515,true,2,0.631,true
11532,true,2,0.463,true
11549,true,2,0.736,true
11566,true,2,0.727,true
11582,true,2,0.480,true
11599,true,2,0.496,true
11616,true,2,0.446,true
11633,true,2,1.061,true
11649,true,2,0.471,true
11667,true,2,0.441,true
11699,true,2,0.464,true
11716,true,3,0.516,true
11732,true,3,0.536,true
11749,true,3,0.493,true
11765,true,3,0.506,true
11782,true,3,0.538,true
11799,true,3,0.492,true
11815,true,3,0.515,true
11832,true,3,0.499,true
11849,true,2,0.191,true
11866,true,2,0.164,true
11882,true,2,0.167,true
11899,true,2,0.188,true
11916,true,2,0.168,true
11932,true,2,0.259,true
11949,true,2,0.168,true
11966,true,2,0.197,true
11982,true,2,0.209,true
11999,true,2,0.173,true
12016,true,2,0.169,true
12032,true,2,0.170,true
12049,true,2,0.168,true
12065,true,2,0.182,true
12082,true,3,0.442,true
12099,true,1,0.357,true
12115,true,1,0.386,true
12133,true,1,0.358,true
12149,true,1,0.393,true
12166,true,1,0.595,true
12182,true,1,0.383,true
12199,true,1,0.408,true
12215,true,1,0.378,true
12232,true,1,0.424,true
12249,true,1,0.491,true
12266,true,1,0.381,true
12282,true,1,0.415,true
12299,true,1,0.388,true
12316,true,2,0.640,true
12333,true,2,0.637,true
12349,true,2,0.753,true
12365,true,2,0.668,true
12382,true,2,0.671,true
12399,true,2,0.829,true
12416,true,2,0.691,true
12432,true,2,0.751,true
12448,true,2,0.765,true
12465,true,2,0.657,true
12484,true,2,0.841,true
12515,true,2,0.688,true
12532,true,2,0.770,true
12549,true,3,1.196,true
12582,true,3,0.671,true
12599,true,3,0.827,true
12616,true,3,0.656,true
12632,true,3,0.680,true
12648,true,3,0.769,true
12665,true,3,0.715,true
12682,true,3,0.675,true
12698,true,3,0.688,true
12715,true,3,0.707,true
12732,true,3,0.835,true
12748,true,3,0.711,true
12765,true,3,0.713,true
12782,true,3,0.744,true
12799,true,3,0.752,true
12815,true,2,0.428,true
12832,true,2,0.398,true
12849,true,2,0.401,true
12865,true,2,0.398,true
12882,true,2,0.415,true
12899,true,2,0.400,true
12916,true,2,0.410,true
12932,true,3,0.426,true
12949,true,3,0.430,true
12965,true,3,0.429,true
12982,true,3,0.455,true
12999,true,3,0.439,true
13016,true,3,0.450,true
13032,true,3,0.430,true
13049,true,3,0.472,true
13065,true,2,0.161,true
13082,true,2,0.157,true
13099,true,2,0.156,true
13115,true,2,0.270,true
13132,true,2,0.278,true
13149,true,2,0.179,true
13166,true,2,0.165,true
13182,true,2,0.162,true
13199,true,2,0.159,true
13215,true,2,0.225,true
13233,true,2,0.164,true
13249,true,2,1.078,true
13265,true,3,0.444,true
13282,true,3,0.562,true
13298,true,2,0.397,true
13316,true,2,0.425,true
13332,true,2,0.416,true
13349,true,2,0.688,true
13365,true,2,0.611,true
13382,true,2,0.418,true
13399,true,2,0.677,true
13415,true,2,0.410,true
13432,true,2,0.465,true
13449,true,2,0.483,true
13465,true,2,0.417,true
13482,true,2,0.790,true
13502,true,2,0.420,true
13532,true,2,0.702,true
13550,true,2,0.636,true
13566,true,2,0.440,true
13582,true,2,0.753,true
13599,true,2,0.468,true
13615,true,2,0.437,true
13632,true,2,0.440,true
13649,true,2,0.485,true
13665,true,3,0.457,true
13682,true,3,0.531,true
13699,true,3,0.510,true
13715,true,3,0.782,true
13732,true,3,0.754,true
13749,true,3,0.756,true
13766,true,3,0.761,true
13782,true,3,0.664,true
13799,true,2,0.217,true
13816,true,2,0.234,true
13832,true,2,0.186,true
13856,true,2,0.167,true
13882,true,2,0.161,true
13899,true,2,0.155,true
13916,true,2,0.162,true
13932,true,2,0.163,true
13949,true,2,0.202,true
13966,true,2,0.216,true
13982,true,2,0.187,true
13999,true,3,0.370,true
14015,true,1,0.353,true
14032,true,1,0.353,true
14049,true,1,0.373,true
14065,true,1,0.385,true
14082,true,1,0.480,true
14099,true,1,0.425,true
14115,true,1,0.386,true
14132,true,1,0.366,true
14150,true,1,0.401,true
14172,true,1,0.406,true
14199,true,1,0.394,true
14216,true,1,0.405,true
14232,true,2,0.835,true
14249,true,2,0.708,true
14267,true,2,0.778,true
14299,true,2,0.692,true
14315,true,2,0.660,true
14332,true,2,0.633,true
14349,true,2,0.833,true
14365,true,2,0.761,true
14382,true,2,0.655,true
14399,true,2,0.727,true
14415,true,2,0.805,true
14432,true,2,0.736,true
14449,true,2,0.741,true
14465,true,2,0.701,true
14482,true,3,1.036,true
14516,true,3,0.632,true
14532,true,3,0.759,true
14548,true,4,0.690,true
14565,true,3,0.642,true
14582,true,3,0.655,true
14598,true,3,0.683,true
14615,true,3,0.653,true
14632,true,3,0.745,true
14649,true,3,0.688,true
14665,true,3,0.703,true
14682,true,3,0.870,true
14699,true,3,0.756,true
14715,true,3,0.719,true
14732,true,3,0.716,true
14749,true,3,0.731,true
14766,true,2,0.428,true
14783,true,2,0.400,true
14815,true,3,0.627,true
14832,true,2,0.531,true
14849,true,2,0.460,true
14866,true,3,0.454,true
14882,true,3,0.439,true
14899,true,3,0.444,true
14915,true,3,0.437,true
14932,true,3,0.436,true
14949,true,3,0.429,true
14965,true,3,0.475,true
14982,true,3,0.503,true
14999,true,3,0.475,true
15015,true,2,0.161,true
15032,true,2,0.162,true
15048,true,2,0.207,true
15065,true,2,0.303,true
15082,true,2,0.217,true
15099,true,2,0.160,true
15115,true,2,0.181,true
15137,true,2,0.167,true
15166,true,2,0.179,true
15182,true,2,0.160,true
15199,true,2,0.171,true
15216,true,3,0.482,true
15232,true,4,0.460,true
15249,true,2,0.441,true
15266,true,2,0.413,true
15282,true,3,0.435,true
15299,true,2,0.400,true
15316,true,2,0.426,true
15333,true,2,0.417,true
15349,true,2,0.452,true
15366,true,2,0.609,true
15383,true,2,0.440,true
15400,true,2,0.448,true
15432,true,2,0.816,true
15456,true,2,0.487,true
15482,true,2,0.428,true
15499,true,2,0.459,true
15515,true,2,0.448,true
15532,true,2,0.451,true
15549,true,2,1.042,true
15565,true,3,1.001,true
15582,true,3,0.474,true
15599,true,3,0.812,true
15616,true,3,0.474,true
15632,true,3,0.471,true
15649,true,3,0.484,true
15665,true,3,0.476,true
15682,true,3,0.496,true
15699,true,3,0.617,true
15715,true,2,0.196,true
15732,true,2,0.174,true
15749,true,2,0.190,true
15766,true,2,0.164,true
15782,true,2,0.188,true
15799,true,2,0.218,true
15816,true,2,0.251,true
15832,true,2,0.248,true
15849,true,2,0.244,true
15865,true,2,0.252,true
15882,true,2,0.282,true
15899,true,2,0.233,true
15916,true,3,1.084,true
15932,true,1,0.675,true
15949,true,1,0.666,true
15965,true,1,0.627,true
15982,true,1,0.685,true
15999,true,1,0.784,true
16016,true,1,0.618,true
16032,true,1,0.590,true
16049,true,1,0.604,true
16065,true,1,0.667,true
16082,true,1,0.729,true
16098,true,1,0.647,true
16115,true,1,0.622,true
16133,true,1,0.837,true
16149,true,2,1.268,true
16165,true,2,1.050,true
16182,true,2,1.070,true
16199,true,2,1.066,true
16215,true,2,1.064,true
16232,true,2,1.100,true
16248,true,2,1.057,true
16265,true,2,1.290,true
16282,true,2,1.101,true
16299,true,2,1.126,true
16316,true,2,0.697,true
16333,true,2,0.689,true
16349,true,2,1.275,true
16365,true,2,1.341,true
16382,true,2,1.434,true
16399,true,3,1.011,true
16417,true,4,0.980,true
16448,true,4,1.283,true
16465,true,4,1.326,true
16482,true,4,0.945,true
16498,true,4,1.159,true
16515,true,4,0.916,true
16532,true,4,1.871,true
16549,true,4,0.913,true
16565,true,4,1.059,true
16582,true,4,1.007,true
16598,true,3,0.983,true
16616,true,3,0.934,true
16632,true,3,0.836,true
16649,true,2,0.396,true
16665,true,2,0.407,true
16682,true,2,0.401,true
16699,true,2,0.421,true
16716,true,2,0.446,true
16732,true,2,0.486,true
16749,true,2,0.438,true
16766,true,3,0.460,true
16783,true,3,0.542,true
16799,true,3,0.432,true
16816,true,3,0.470,true
16832,true,3,0.512,true
16849,true,3,0.428,true
16865,true,3,0.556,true
16899,true,3,0.439,true
16915,true,3,0.530,true
16933,true,3,0.499,true
16949,true,3,0.442,true
16965,true,3,0.457,true
16982,true,3,0.535,true
16999,true,3,0.485,true
17015,true,3,0.443,true
17032,true,3,0.467,true
17049,true,3,0.448,true
17065,true,3,0.450,true
17082,true,3,0.451,true
17099,true,3,0.440,true
17115,true,3,0.432,true
17132,true,3,0.440,true
17149,true,3,1.020,true
17166,true,3,0.434,true
17182,true,3,0.443,true
17199,true,3,0.431,true
17215,true,3,0.416,true
17233,true,2,0.450,true
17249,true,2,0.444,true
17265,true,2,0.444,true
17282,true,2,0.447,true
17299,true,2,0.404,true
17315,true,2,0.418,true
17332,true,2,0.401,true
17349,true,2,0.411,true
17365,true,2,0.513,true
17382,true,3,0.686,true
17399,true,3,0.578,true
17415,true,3,0.429,true
17433,true,3,0.412,true
17449,true,2,0.486,true
17465,true,2,0.459,true
17482,true,2,0.500,true
17499,true,2,0.417,true
17516,true,2,0.874,true
17532,true,2,0.420,true
17549,true,2,0.450,true
17566,true,1,0.410,true
17582,true,0,0.409,true
17599,false,0,0.051,false
17616,false,0,0.008,false
17633,false,0,0.010,false
17649,false,0,0.012,false
17666,false,0,0.011,false
17683,false,0,0.015,false
17699,false,0,0.010,false
17716,false,0,0.010,false
17733,false,0,0.010,false
17749,false,0,0.010,false
17766,false,0,0.010,false
17783,false,0,0.010,false
17799,false,0,0.010,false
17816,false,0,0.011,false
17833,false,0,0.012,false
17850,false,0,0.010,false
17866,false,0,0.009,false
17882,false,0,0.011,false
17899,false,0,0.014,false
17916,false,0,0.015,false
17933,false,0,0.010,false
17949,false,0,0.014,false
17966,false,0,0.011,false
17982,false,0,0.009,false
17999,false,0,0.055,false
18015,false,0,0.032,false
18033,false,0,0.022,false
18049,false,0,0.011,false
18066,false,0,0.010,false
18082,false,0,0.010,false
18099,false,0,0.010,false
18115,false,0,0.010,false
18132,false,0,0.011,false
18150,false,0,0.016,false
18166,false,0,0.014,false
18183,false,0,0.010,false
18199,false,0,0.010,false
18216,false,0,0.010,false
18233,false,0,0.010,false
18249,false,0,0.010,false
18266,false,0,0.010,false
18282,false,0,0.015,false
18299,false,0,0.012,false
18316,false,0,0.011,false
18332,false,0,0.011,false
18349,false,0,0.010,false
18366,false,0,0.012,false
18382,false,0,0.086,false
18399,false,0,0.029,false
18416,false,0,0.010,false
18433,false,0,0.012,true
18449,false,0,0.004,true
18466,false,0,0.005,true
18482,false,0,0.005,true
18499,false,0,0.005,true
18515,false,0,0.006,true
18533,false,0,0.004,true
18550,false,0,0.005,true
18566,false,0,0.010,false
18583,false,0,0.009,false
18600,false,0,0.009,false
18616,false,0,0.011,false
18633,false,0,0.010,false
18650,false,0,0.010,false
18666,false,0,0.009,false
18683,false,0,0.019,false
18700,false,0,0.019,false
18716,false,0,0.021,false
18732,false,0,0.375,false
18750,false,0,0.265,false
18766,false,0,0.254,false
18783,false,0,0.277,false
18800,false,0,0.253,false
18816,false,0,0.290,false
18834,false,0,0.254,false
18850,false,0,0.255,false
18866,false,0,0.253,false
18883,false,0,0.255,false
18899,false,0,0.257,false
18917,false,0,0.255,false
18933,false,0,0.275,false
18950,false,0,0.258,false
18966,false,0,0.254,false
18983,false,0,0.256,false
18999,false,0,0.269,false
19016,false,0,0.279,false
19034,false,0,0.265,false
19050,false,0,0.274,false
19067,false,0,0.312,false
19084,false,0,0.278,false
19100,false,0,0.261,false
19116,false,0,0.254,false
19133,false,0,0.257,false
19150,false,0,0.283,false
19167,false,0,0.254,false
19183,false,0,0.258,false
19199,false,0,0.268,false
19216,false,0,0.254,false
19233,false,0,0.255,false
19249,false,0,0.256,false
19266,false,0,0.271,false
19283,false,0,0.254,false
19299,false,0,0.268,false
19317,false,0,0.255,false
19333,false,0,0.253,false
19351,false,0,0.254,false
19383,false,0,0.270,false
19401,false,0,0.253,false
19433,false,0,0.290,false
19449,false,0,0.265,false
19467,false,0,0.269,false
19483,false,0,0.255,false
19499,false,0,0.258,false
19517,false,0,0.253,false
19533,false,0,0.254,false
19549,false,0,0.267,false
19566,false,0,0.254,false
19583,false,0,0.269,false
19599,false,0,0.255,false
19616,false,0,0.288,false
19633,false,0,0.258,false
19649,false,0,0.997,false
19666,false,0,0.255,false
19682,false,0,0.255,false
19700,false,0,0.267,false
