time_ms,gameplay,notes,processing_ms,hud_visible
3124,true,0,0.287,true
3144,true,0,0.153,true
3175,true,0,0.155,true
3191,true,0,0.152,true
3208,true,0,0.159,true
3224,true,0,0.163,true
3241,true,0,0.162,true
3258,true,0,0.252,true
3275,true,0,0.241,true
3291,true,0,0.232,true
3308,true,0,0.274,true
3324,true,0,0.239,true
3341,true,0,0.215,true
3357,true,0,0.238,true
3375,true,0,0.213,true
3391,true,0,0.264,true
3407,true,0,0.215,true
3424,true,0,0.214,true
3441,true,0,0.305,true
3463,true,0,0.310,true
3492,true,0,0.311,true
3508,true,0,0.499,true
3524,true,0,0.347,true
3541,true,0,0.397,true
3557,true,0,0.423,true
3574,true,0,0.432,true
3591,true,0,0.416,true
3607,true,0,0.479,true
3625,true,0,0.444,true
3641,true,0,0.493,true
3659,true,0,0.390,true
3676,true,0,0.472,true
3694,true,1,2.142,true
3724,true,1,1.895,true
3741,true,1,2.067,true
3758,true,1,2.726,true
3779,true,1,1.986,true
3809,true,1,2.874,true
3826,true,1,2.604,true
3858,true,1,2.030,true
3875,true,1,1.533,true
3893,true,1,1.637,true
3925,true,1,1.728,true
3941,true,1,2.662,true
3959,true,1,1.447,true
3976,true,1,1.847,true
4009,true,1,2.757,true
4041,true,2,4.450,true
4058,true,2,4.029,true
4074,true,2,3.022,true
4092,true,2,3.224,true
4109,true,2,3.058,true
4141,true,1,2.087,true
4157,true,1,1.866,true
4174,true,1,0.512,true
4191,true,1,0.469,true
4208,true,1,0.501,true
4224,true,1,0.497,true
4240,true,1,1.400,true
4257,true,1,1.361,true
4274,true,1,1.273,true
4290,true,1,2.138,true
4307,true,1,2.001,true
4324,true,1,1.869,true
4340,true,1,1.881,true
4358,true,1,2.116,true
4374,true,1,1.429,true
4391,true,2,2.765,true
4410,true,2,2.893,true
4426,true,2,2.876,true
4457,true,1,1.530,true
4474,true,1,1.793,true
4491,true,1,1.745,true
4508,true,1,1.429,true
4524,true,1,2.116,true
4541,true,1,1.637,true
4557,true,1,1.285,true
4574,true,1,1.699,true
4591,true,1,2.329,true
4608,true,1,5.364,true
4624,true,1,1.366,true
4640,true,1,1.847,true
4657,true,1,1.861,true
4674,true,1,1.663,true
4691,true,1,1.614,true
4707,true,1,1.791,true
4725,true,1,1.685,true
4745,true,2,2.631,true
4774,true,2,2.500,true
4790,true,2,4.090,true
4825,true,1,1.094,true
4841,true,1,1.086,true
4857,true,1,2.283,true
4874,true,1,1.865,true
4891,true,1,1.016,true
4907,true,1,0.983,true
4925,true,1,1.022,true
4941,true,1,0.985,true
4957,true,1,1.023,true
4974,true,1,1.113,true
4990,true,1,1.046,true
5007,true,1,1.046,true
5024,true,1,1.112,true
5041,true,1,1.121,true
5057,true,1,1.240,true
5074,true,1,1.494,true
5091,true,1,1.180,true
5107,true,1,1.234,true
5125,true,1,1.287,true
5141,true,1,1.828,true
5157,true,1,1.580,true
5174,true,0,0.209,true
5191,true,0,0.174,true
5208,true,0,0.274,true
5225,true,0,0.318,true
5241,true,0,0.153,true
5258,true,0,0.190,true
5274,true,0,0.231,true
5291,true,0,0.265,true
5307,true,0,0.157,true
5324,true,0,0.157,true
5342,true,0,0.152,true
5358,true,0,0.151,true
5374,true,0,0.249,true
5390,true,0,0.176,true
5407,true,0,0.178,true
5424,true,0,0.201,true
5441,true,0,0.173,true
5457,true,0,0.218,true
5474,true,0,0.187,true
5491,true,0,0.160,true
5507,true,0,0.154,true
5524,true,0,0.224,true
5542,true,0,0.191,true
5559,true,0,0.152,true
5591,true,1,0.655,true
5607,true,1,0.416,true
5624,true,1,0.513,true
5641,true,1,0.429,true
5657,true,2,1.160,true
5674,true,2,1.413,true
5691,true,2,1.149,true
5708,true,2,1.109,true
5724,true,2,1.148,true
5741,true,2,1.149,true
5758,true,2,0.778,true
5774,true,2,1.152,true
5791,true,2,1.142,true
5807,true,3,1.657,true
5824,true,3,1.547,true
5840,true,3,1.552,true
5857,true,3,1.429,true
5874,true,3,1.585,true
5890,true,3,1.548,true
5908,true,3,1.614,true
5924,true,3,1.105,true
5941,true,4,1.870,true
5957,true,4,2.128,true
5974,true,4,1.942,true
5990,true,4,1.825,true
6007,true,2,0.690,true
6026,true,2,0.701,true
6058,true,3,0.925,true
6074,true,3,0.980,true
6090,true,3,1.139,true
6107,true,3,1.098,true
6124,true,3,0.952,true
6140,true,3,0.961,true
6157,true,4,1.305,true
6174,true,4,1.217,true
6190,true,4,1.325,true
6206,true,4,1.315,true
6223,true,4,1.307,true
6240,true,4,1.328,true
6257,true,2,0.700,true
6274,true,2,0.675,true
6290,true,2,0.712,true
6308,true,2,0.728,true
6324,true,2,0.713,true
6340,true,2,0.609,true
6357,true,2,0.627,true
6374,true,2,0.652,true
6390,true,2,0.979,true
6407,true,3,0.889,true
6424,true,3,0.900,true
6441,true,3,0.928,true
6457,true,3,0.879,true
6474,true,3,0.933,true
6491,true,1,0.359,true
6507,true,1,0.408,true
6524,true,1,0.370,true
6541,true,1,0.381,true
6557,true,1,0.395,true
6575,true,1,0.374,true
6591,true,1,0.432,true
6607,true,2,0.629,true
6624,true,2,0.594,true
6641,true,2,0.725,true
6657,true,3,0.807,true
6675,true,3,0.837,true
6691,true,3,0.826,true
6707,true,3,0.810,true
6724,true,3,0.808,true
6741,true,2,0.715,true
6758,true,2,0.577,true
6774,true,2,0.606,true
6791,true,2,0.562,true
6807,true,2,0.622,true
6823,true,2,0.616,true
6840,true,2,0.606,true
6857,true,2,0.646,true
6874,true,2,0.790,true
6891,true,3,0.948,true
6907,true,3,0.810,true
6923,true,3,0.844,true
6940,true,3,0.861,true
6957,true,3,1.114,true
6974,true,2,0.587,true
6991,true,2,0.602,true
7007,true,3,1.052,true
7023,true,3,0.905,true
7040,true,3,0.824,true
7057,true,3,1.063,true
7074,true,3,0.814,true
7091,true,2,0.612,true
7108,true,2,0.582,true
7124,true,2,0.690,true
7141,true,2,0.597,true
7158,true,2,0.723,true
7174,true,2,0.625,true
7191,true,2,0.615,true
7207,true,1,0.444,true
7224,true,1,0.357,true
7241,true,1,0.422,true
7257,true,2,0.572,true
7274,true,3,0.785,true
7291,true,2,0.563,true
7308,true,2,0.568,true
7324,true,2,0.595,true
7340,true,2,0.652,true
7357,true,3,0.895,true
7373,true,3,0.879,true
7391,true,3,0.774,true
7407,true,3,0.844,true
7423,true,3,0.844,true
7440,true,3,0.814,true
7457,true,2,0.560,true
7474,true,2,0.560,true
7490,true,3,0.788,true
7508,true,3,0.773,true
7524,true,3,0.786,true
7540,true,3,0.809,true
7557,true,3,0.889,true
7573,true,4,1.231,true
7590,true,4,1.014,true
7607,true,4,1.037,true
7626,true,4,1.034,true
7657,true,4,1.059,true
7673,true,4,1.072,true
7691,true,2,0.560,true
7708,true,2,0.655,true
7724,true,2,0.587,true
7740,true,3,1.100,true
7757,true,3,0.778,true
7773,true,3,0.797,true
7790,true,3,0.839,true
7807,true,3,0.871,true
7824,true,3,0.794,true
7840,true,4,1.082,true
7857,true,4,1.032,true
7874,true,4,1.024,true
7890,true,4,1.167,true
7907,true,4,1.079,true
7924,true,4,1.106,true
7942,true,2,0.615,true
7974,true,2,0.664,true
7991,true,2,0.925,true
8008,true,2,0.595,true
8024,true,2,0.627,true
8041,true,2,0.668,true
8057,true,3,0.855,true
8074,true,3,0.842,true
8091,true,3,0.826,true
8107,true,3,0.835,true
8124,true,3,0.834,true
8140,true,3,0.869,true
8158,true,3,1.042,true
8174,true,1,0.427,true
8191,true,1,0.372,true
8207,true,1,0.411,true
8225,true,1,0.414,true
8241,true,1,0.426,true
8257,true,1,0.407,true
8274,true,1,0.438,true
8291,true,1,0.462,true
8307,true,1,0.397,true
8324,true,2,0.706,true
8341,true,2,0.599,true
8357,true,2,0.597,true
8373,true,2,0.604,true
8390,true,2,0.642,true
8407,true,1,0.358,true
8424,true,1,0.358,true
8441,true,1,0.377,true
8457,true,1,0.399,true
8474,true,1,0.366,true
8491,true,1,0.426,true
8507,true,1,0.398,true
8524,true,1,0.376,true
8541,true,2,0.706,true
8557,true,2,0.659,true
8573,true,3,0.832,true
8590,true,3,0.771,true
8607,true,3,0.900,true
8624,true,3,0.803,true
8641,true,3,0.790,true
8657,true,2,0.566,true
8674,true,2,0.592,true
8690,true,2,0.546,true
8707,true,2,0.572,true
8724,true,2,0.603,true
8741,true,2,0.576,true
8757,true,2,0.569,true
8774,true,2,0.585,true
8790,true,2,0.804,true
8807,true,3,0.858,true
8824,true,3,2.779,true
8841,true,3,1.082,true
8857,true,3,0.835,true
8874,true,3,0.859,true
8891,true,2,2.971,true
8908,true,2,0.693,true
8924,true,2,1.681,true
8941,true,2,0.627,true
8958,true,2,1.281,true
8974,true,2,0.778,true
8990,true,2,1.105,true
9007,true,2,1.105,true
9024,true,2,0.981,true
9041,true,2,1.074,true
9057,true,3,5.342,true
9074,true,3,0.891,true
9091,true,3,0.866,true
9107,true,3,0.864,true
9124,true,3,0.868,true
9141,true,2,0.545,true
9158,true,2,2.332,true
9174,true,2,0.549,true
9190,true,2,0.856,true
9207,true,2,1.010,true
9225,true,2,0.599,true
9242,true,2,0.614,true
9258,true,2,0.586,true
9274,true,2,0.651,true
9291,true,3,1.061,true
9307,true,3,2.955,true
9324,true,3,2.020,true
9340,true,3,0.890,true
9358,true,3,1.083,true
9374,true,2,0.648,true
9391,true,2,0.705,true
9407,true,3,0.839,true
9424,true,3,0.873,true
9440,true,4,1.308,true
9457,true,4,1.067,true
9474,true,4,1.059,true
9491,true,3,0.802,true
9507,true,3,0.998,true
9525,true,3,1.448,true
9541,true,3,0.961,true
9557,true,3,1.035,true
9574,true,3,0.988,true
9590,true,4,1.059,true
9607,true,3,0.810,true
9624,true,2,0.650,true
9641,true,3,0.828,true
9657,true,4,1.068,true
9674,true,4,0.983,true
9690,true,4,1.123,true
9707,true,4,1.006,true
9724,true,4,1.088,true
9740,true,4,1.050,true
9757,true,4,1.197,true
9774,true,4,1.066,true
9790,true,4,1.152,true
9807,true,4,1.105,true
9823,true,4,1.120,true
9840,true,4,1.126,true
9857,true,2,0.646,true
9874,true,2,0.620,true
9891,true,2,0.620,true
9907,true,2,0.657,true
9924,true,2,0.638,true
9941,true,2,0.643,true
9957,true,2,0.646,true
9974,true,2,0.635,true
9990,true,2,0.716,true
10007,true,2,0.678,true
10023,true,2,0.718,true
10040,true,2,0.705,true
10057,true,2,0.691,true
10074,true,2,0.732,true
10091,true,0,0.152,true
10107,true,0,0.166,true
10125,true,0,0.167,true
10141,true,0,0.146,true
10157,true,0,0.149,true
10175,true,0,0.149,true
10191,true,0,0.193,true
10208,true,0,0.156,true
10224,true,0,0.185,true
10241,true,0,0.159,true
10257,true,0,0.147,true
10275,true,0,0.179,true
10291,true,0,0.151,true
10308,true,0,0.153,true
10324,true,0,0.153,true
10341,true,0,0.192,true
10357,true,0,0.152,true
10375,true,0,0.161,true
10391,true,0,0.183,true
10407,true,0,0.211,true
10424,true,0,0.230,true
10441,true,0,0.161,true
10457,true,0,0.172,true
10475,true,0,0.165,true
10492,true,0,0.185,true
10508,true,0,0.150,true
10524,true,0,0.161,true
10541,true,0,0.165,true
10557,true,0,0.177,true
10574,true,0,0.166,true
10591,true,0,0.151,true
10608,true,0,0.169,true
10624,true,0,0.148,true
10641,true,0,0.179,true
10657,true,0,0.159,true
10674,true,0,0.173,true
10691,true,0,0.161,true
10708,true,0,0.158,true
10724,true,0,0.214,true
10741,true,0,0.182,true
10757,true,0,0.164,true
10774,true,0,0.186,true
10792,true,0,0.876,true
10808,true,0,0.762,true
10824,true,0,0.847,true
10840,true,0,0.215,true
10858,true,0,0.191,true
10892,true,0,0.150,true
10908,true,0,0.148,true
10924,true,0,0.148,true
10941,true,0,0.149,true
10957,true,0,0.172,true
10974,true,0,0.181,true
10991,true,0,0.270,true
11007,true,0,0.151,true
11024,true,0,0.175,true
11040,true,0,0.169,true
11057,true,0,0.150,true
11074,true,0,0.206,true
11092,true,0,0.168,true
11110,true,0,0.163,true
11126,true,0,0.163,true
11159,true,0,0.161,true
11175,true,0,0.164,true
11191,true,0,0.202,true
11210,true,0,0.387,true
11241,true,0,0.160,true
11258,true,0,0.176,true
11275,true,0,0.185,true
11292,true,0,0.169,true
11309,true,0,0.212,true
11325,true,0,0.188,true
11341,true,0,0.181,true
11358,true,0,0.256,true
11375,true,0,0.154,true
11391,true,0,0.193,true
11409,true,0,0.172,true
11425,true,0,0.175,true
11441,true,1,0.758,true
11457,true,1,0.634,true
11475,true,1,0.672,true
11491,true,1,0.439,true
11509,true,1,0.643,true
11525,true,1,0.674,true
11542,true,1,0.659,true
11558,true,1,0.613,true
11574,true,1,0.631,true
11593,true,1,0.757,true
11625,true,2,1.124,true
11641,true,2,1.197,true
11658,true,2,1.147,true
11674,true,2,3.380,true
11691,true,2,1.156,true
11709,true,2,1.222,true
11725,true,2,1.206,true
11742,true,2,1.277,true
11775,true,1,0.691,true
11791,true,1,0.652,true
11808,true,1,0.637,true
11824,true,1,0.408,true
11841,true,1,0.616,true
11857,true,1,0.397,true
11874,true,1,0.441,true
11891,true,1,0.419,true
11907,true,1,0.411,true
11925,true,1,0.454,true
11941,true,1,0.603,true
11958,true,1,0.562,true
11974,true,1,0.430,true
11991,true,1,0.667,true
12008,true,0,0.167,true
12025,true,0,0.151,true
12041,true,0,0.151,true
12057,true,0,0.150,true
12074,true,0,0.177,true
12091,true,1,0.440,true
12107,true,1,0.370,true
12125,true,1,0.384,true
12142,true,1,0.367,true
12174,true,1,0.535,true
12191,true,1,0.650,true
12207,true,1,0.580,true
12224,true,1,0.621,true
12241,true,1,0.618,true
12258,true,1,0.611,true
12274,true,1,0.556,true
12291,true,1,0.643,true
12307,true,1,0.663,true
12324,true,1,0.663,true
12341,true,1,0.668,true
12358,true,1,0.695,true
12374,true,1,0.684,true
12391,true,1,0.709,true
12407,true,1,0.708,true
12425,true,1,0.696,true
12441,true,1,0.693,true
12458,true,1,0.857,true
12475,true,1,0.720,true
12491,true,0,0.183,true
12508,true,0,0.156,true
12524,true,0,0.183,true
12542,true,0,0.187,true
12558,true,0,0.162,true
12574,true,1,0.362,true
12590,true,1,0.357,true
12607,true,1,0.376,true
12624,true,1,0.362,true
12641,true,1,0.631,true
12657,true,1,0.390,true
12674,true,1,0.386,true
12691,true,1,0.425,true
12707,true,1,0.375,true
12724,true,1,0.403,true
12743,true,1,0.415,true
12775,true,1,0.699,true
12808,true,1,0.679,true
12824,true,1,1.158,true
12840,true,1,0.408,true
12858,true,1,0.438,true
12875,true,1,0.454,true
12891,true,1,0.420,true
12907,true,1,0.547,true
12924,true,1,0.553,true
12941,true,1,0.755,true
12957,true,1,0.440,true
12974,true,0,0.190,true
12991,true,0,0.220,true
13007,true,0,0.157,true
13024,true,0,0.156,true
13041,true,0,0.162,true
13058,true,1,0.475,true
13075,true,1,0.707,true
13091,true,1,0.557,true
13108,true,1,0.662,true
13124,true,1,0.416,true
13140,true,1,0.405,true
13158,true,1,0.682,true
13175,true,1,0.524,true
13191,true,1,0.478,true
13207,true,1,0.489,true
13224,true,1,0.432,true
13241,true,1,0.444,true
13258,true,1,0.710,true
13274,true,1,0.741,true
13291,true,1,1.381,true
13308,true,2,1.058,true
13325,true,1,1.915,true
13357,true,2,1.562,true
13374,true,2,0.839,true
13391,true,2,0.746,true
13407,true,2,0.766,true
13424,true,2,1.344,true
13440,true,1,0.518,true
13457,true,1,0.472,true
13474,true,1,0.510,true
13492,true,1,0.426,true
13525,true,1,0.469,true
13541,true,2,0.701,true
13558,true,2,0.664,true
13574,true,2,0.678,true
13591,true,2,1.081,true
13607,true,2,0.781,true
13624,true,2,1.355,true
13640,true,2,0.723,true
13657,true,2,0.754,true
13675,true,2,0.712,true
13691,true,1,0.647,true
13708,true,1,0.492,true
13724,true,1,0.428,true
13741,true,1,0.464,true
13758,true,1,0.403,true
13774,true,1,0.545,true
13791,true,1,0.564,true
13807,true,1,0.409,true
13824,true,1,0.426,true
13840,true,1,0.458,true
13857,true,1,0.423,true
13874,true,1,0.440,true
13891,true,2,1.038,true
13908,true,1,0.529,true
13925,true,0,0.158,true
13941,true,0,0.262,true
13958,true,0,0.238,true
13974,true,0,0.281,true
13991,true,0,0.184,true
14008,true,1,0.405,true
14025,true,1,0.362,true
14057,true,1,0.388,true
14074,true,1,0.497,true
14091,true,1,0.492,true
14108,true,1,0.413,true
14124,true,1,0.388,true
14141,true,1,0.397,true
14157,true,1,0.392,true
14174,true,1,0.403,true
14191,true,1,0.449,true
14207,true,1,0.387,true
14224,true,1,0.414,true
14240,true,1,3.597,true
14257,true,1,0.442,true
14274,true,1,0.406,true
14292,true,1,0.540,true
14308,true,1,0.707,true
14325,true,1,0.468,true
14341,true,1,0.471,true
14357,true,1,0.440,true
14374,true,1,0.507,true
14390,true,1,0.452,true
14406,true,1,1.014,true
14425,true,0,0.208,true
14442,true,0,0.244,true
14474,true,0,0.228,true
14491,true,1,0.370,true
14508,true,1,0.415,true
14525,true,1,0.363,true
14541,true,1,0.469,true
14557,true,1,0.388,true
14574,true,1,0.700,true
14591,true,1,0.698,true
14608,true,1,0.410,true
14624,true,1,0.404,true
14640,true,1,0.385,true
14657,true,1,0.414,true
14674,true,1,0.509,true
14691,true,1,0.458,true
14707,true,1,0.458,true
14725,true,1,0.965,true
14741,true,1,0.420,true
14757,true,1,0.428,true
14774,true,1,0.434,true
14791,true,1,0.443,true
14808,true,1,0.436,true
14824,true,1,0.491,true
14841,true,1,0.495,true
14857,true,1,0.486,true
14875,true,1,0.505,true
14891,true,0,0.254,true
14908,true,0,0.296,true
14925,true,0,0.260,true
14941,true,0,0.273,true
14957,true,0,0.274,true
14974,true,1,0.693,true
14991,true,1,0.680,true
15007,true,1,0.650,true
15024,true,1,0.646,true
15041,true,1,0.648,true
15057,true,1,0.656,true
15073,true,1,0.745,true
15091,true,1,0.602,true
15107,true,1,0.458,true
15125,true,1,0.462,true
15141,true,1,0.438,true
15157,true,1,0.500,true
15175,true,1,0.454,true
15208,true,1,0.748,true
15225,true,1,0.690,true
15241,true,2,0.735,true
15257,true,1,0.728,true
15274,true,2,0.746,true
15291,true,2,0.808,true
15308,true,2,0.785,true
15324,true,2,0.791,true
15341,true,2,1.183,true
15357,true,2,0.766,true
15374,true,1,0.426,true
15391,true,1,0.426,true
15407,true,1,0.566,true
15424,true,1,0.588,true
15441,true,1,0.448,true
15457,true,1,0.937,true
15474,true,1,0.452,true
15491,true,1,0.669,true
15507,true,1,0.480,true
15524,true,1,0.518,true
15542,true,1,0.650,true
15558,true,1,0.806,true
15574,true,1,0.529,true
15591,true,1,0.483,true
15608,true,0,0.173,true
15626,true,0,0.153,true
15642,true,0,0.291,true
15658,true,0,0.152,true
15675,true,0,0.157,true
15691,true,0,0.400,true
15708,true,0,0.389,true
15724,true,1,0.392,true
15742,true,0,0.390,true
15758,true,1,0.417,true
15774,true,1,0.405,true
15791,true,1,0.416,true
15807,true,2,0.506,true
15824,true,1,0.643,true
15842,true,1,0.426,true
15858,true,1,0.417,true
15874,true,1,0.416,true
15891,true,1,0.452,true
15908,true,1,0.425,true
15924,true,1,0.520,true
15943,true,2,0.638,true
15974,true,2,0.955,true
15990,true,2,0.679,true
16007,true,2,0.852,true
16024,true,2,0.702,true
16040,true,2,0.687,true
16058,true,2,0.699,true
16074,true,2,0.718,true
16092,true,1,0.390,true
16108,true,1,0.434,true
16124,true,1,0.418,true
16141,true,1,0.386,true
16158,true,1,0.406,true
16175,true,1,0.440,true
16191,true,1,0.438,true
16207,true,1,0.403,true
16224,true,1,0.407,true
16241,true,1,0.427,true
16258,true,1,0.412,true
16275,true,1,0.434,true
16291,true,1,0.437,true
16307,true,1,0.467,true
16325,true,0,0.156,true
16357,true,0,0.152,true
16375,true,0,0.194,true
16391,true,0,0.152,true
16408,true,1,0.365,true
16424,true,1,0.373,true
16440,true,1,0.358,true
16458,true,1,0.360,true
16474,true,1,0.386,true
16491,true,1,0.368,true
16507,true,1,0.378,true
16524,true,1,0.401,true
16541,true,1,0.473,true
16557,true,1,0.394,true
16576,true,1,0.431,true
16607,true,1,0.383,true
16624,true,1,0.401,true
16640,true,1,0.421,true
16657,true,1,0.394,true
16675,true,1,0.493,true
16691,true,1,0.419,true
16707,true,1,0.404,true
16724,true,1,0.410,true
16741,true,1,0.426,true
16758,true,1,0.487,true
16775,true,1,0.435,true
16792,true,1,0.438,true
16824,true,0,0.155,true
16841,true,0,0.165,true
16857,true,0,0.156,true
16875,true,0,0.200,true
16891,true,1,0.357,true
16908,true,1,0.371,true
16924,true,1,0.382,true
16941,true,1,0.381,true
16957,true,1,0.434,true
16975,true,1,0.394,true
16991,true,1,0.410,true
17007,true,1,0.392,true
17024,true,1,0.391,true
17040,true,1,0.392,true
17057,true,1,0.396,true
17074,true,1,0.419,true
17092,true,1,0.454,true
17108,true,1,0.425,true
17124,true,1,2.524,true
17141,true,1,0.422,true
17157,true,1,0.407,true
17174,true,1,0.427,true
17191,true,1,0.484,true
17208,true,1,0.439,true
17224,true,1,0.496,true
17240,true,1,0.454,true
17257,true,1,0.440,true
17274,true,1,0.716,true
17291,true,0,0.164,true
17308,true,0,0.158,true
17324,true,0,0.173,true
17341,true,0,0.156,true
17358,true,0,0.157,true
17374,true,1,0.382,true
17391,true,1,0.639,true
17408,true,1,0.378,true
17424,true,1,0.385,true
17440,true,1,0.578,true
17457,true,1,0.398,true
17474,true,1,0.377,true
17492,true,1,0.435,true
17508,true,1,0.375,true
17524,true,1,0.385,true
17541,true,1,0.381,true
17557,true,1,0.437,true
17574,true,1,0.438,true
17591,true,1,0.539,true
17608,true,1,0.388,true
17624,true,1,0.427,true
17640,true,1,0.425,true
17657,true,1,0.420,true
17674,true,1,0.431,true
17690,true,1,0.423,true
17707,true,1,0.419,true
17724,true,1,0.439,true
17741,true,1,0.457,true
17757,true,1,0.449,true
17775,true,0,0.161,true
17791,true,0,0.166,true
17807,true,0,0.175,true
17825,true,0,0.157,true
17858,true,1,0.364,true
17874,true,1,0.365,true
17890,true,1,0.357,true
17908,true,1,0.357,true
17925,true,1,0.388,true
17957,true,1,0.384,true
17974,true,1,0.392,true
17990,true,1,0.388,true
18008,true,1,0.388,true
18024,true,1,0.400,true
18040,true,1,0.421,true
18057,true,1,0.409,true
18073,true,1,0.442,true
18091,true,1,0.450,true
18107,true,1,0.411,true
18125,true,1,0.469,true
18141,true,1,0.433,true
18157,true,1,0.460,true
18174,true,1,0.466,true
18190,true,1,0.540,true
18207,true,2,0.588,true
18224,true,1,0.481,true
18240,true,0,0.188,true
18257,true,0,0.151,true
18275,true,0,0.164,true
18291,true,0,0.151,true
18307,true,0,0.188,true
18325,true,1,0.357,true
18341,true,1,0.362,true
18357,true,1,0.378,true
18374,true,1,1.229,true
18390,true,1,1.389,true
18407,true,1,1.880,true
18424,true,1,3.544,true
18441,true,1,1.712,true
18457,true,1,1.178,true
18474,true,1,2.647,true
18491,true,1,1.385,true
18507,true,1,2.731,true
18525,true,1,1.859,true
18541,true,1,1.875,true
18557,true,1,2.897,true
18574,true,1,2.793,true
18590,true,1,2.013,true
18607,true,1,2.238,true
18624,true,1,0.944,true
18641,true,1,0.838,true
18657,true,1,0.844,true
18674,true,1,0.813,true
18691,true,2,1.842,true
18707,true,1,0.817,true
18724,true,0,0.519,true
18741,true,0,0.434,true
