time_ms,gameplay,notes,processing_ms,hud_visible
5974,true,4,4.241,true
5990,true,4,4.035,true
6007,true,2,1.443,true
6026,true,2,1.569,true
6058,true,3,2.219,true
6074,true,3,2.419,true
6090,true,3,2.352,true
6107,true,3,2.122,true
6124,true,3,2.774,true
6140,true,3,5.126,true
6157,true,4,5.648,true
6174,true,4,4.751,true
6190,true,4,2.719,true
6206,true,4,2.786,true
6223,true,4,3.506,true
6240,true,4,2.949,true
6257,true,2,1.241,true
6274,true,2,1.371,true
6290,true,2,1.288,true
6308,true,2,1.294,true
6324,true,2,1.342,true
6340,true,2,1.383,true
6357,true,2,1.335,true
6374,true,2,0.745,true
6390,true,2,1.484,true
6407,true,3,3.434,true
6424,true,3,3.355,true
6441,true,3,0.979,true
6457,true,3,0.926,true
6474,true,3,1.071,true
6491,true,1,0.357,true
6507,true,1,0.410,true
6524,true,1,0.447,true
6541,true,1,0.763,true
6557,true,1,0.610,true
6575,true,1,0.639,true
6591,true,1,0.639,true
6607,true,2,1.120,true
6624,true,2,1.342,true
6641,true,2,3.878,true
6657,true,3,2.067,true
6675,true,3,2.015,true
6691,true,3,2.422,true
6707,true,3,1.880,true
6724,true,3,2.091,true
6741,true,2,1.221,true
6758,true,2,1.263,true
6774,true,2,1.537,true
6791,true,2,1.491,true
6807,true,2,1.304,true
6823,true,2,3.543,true
6840,true,2,1.348,true
6857,true,2,0.911,true
6874,true,2,0.867,true
6891,true,3,2.250,true
6907,true,3,2.112,true
6923,true,3,4.871,true
6940,true,3,2.312,true
6957,true,3,2.348,true
6974,true,2,1.331,true
6991,true,2,1.374,true
7007,true,3,4.471,true
7023,true,3,3.052,true
7040,true,3,3.715,true
7057,true,3,3.323,true
7074,true,3,2.168,true
7091,true,2,7.019,true
7108,true,2,1.425,true
7124,true,2,1.558,true
7141,true,2,1.795,true
7158,true,2,1.464,true
7174,true,2,1.661,true
7191,true,2,1.464,true
7207,true,1,0.807,true
7224,true,1,0.744,true
7241,true,1,0.795,true
7257,true,2,1.271,true
7274,true,3,2.541,true
7291,true,2,1.500,true
7308,true,2,1.695,true
7324,true,2,1.968,true
7340,true,2,2.786,true
7357,true,3,4.744,true
7373,true,3,1.970,true
7391,true,3,2.394,true
7407,true,3,3.513,true
7423,true,3,2.186,true
7440,true,3,2.177,true
7457,true,2,1.284,true
7474,true,2,1.318,true
7490,true,3,1.856,true
7508,true,3,1.927,true
7524,true,3,2.049,true
7540,true,3,2.425,true
7557,true,3,2.040,true
7573,true,4,2.672,true
7590,true,4,2.660,true
7607,true,4,3.359,true
7626,true,4,3.520,true
7657,true,4,2.653,true
7673,true,4,3.576,true
7691,true,2,1.677,true
7708,true,2,1.414,true
7724,true,2,1.375,true
7740,true,3,2.057,true
7757,true,3,2.867,true
7773,true,3,2.282,true
7790,true,3,1.966,true
7807,true,3,1.906,true
7824,true,3,2.370,true
7840,true,4,3.202,true
7857,true,4,6.636,true
7874,true,4,2.961,true
7890,true,4,4.067,true
7907,true,4,2.686,true
7924,true,4,2.780,true
7942,true,2,1.280,true
7974,true,2,1.860,true
7991,true,2,1.310,true
8008,true,2,1.350,true
8024,true,2,1.420,true
8041,true,2,1.431,true
8057,true,3,1.971,true
8074,true,3,2.046,true
8091,true,3,2.179,true
8107,true,3,2.034,true
8124,true,3,2.169,true
8140,true,3,2.865,true
8158,true,3,2.219,true
8174,true,1,0.659,true
8191,true,1,0.717,true
8207,true,1,0.928,true
8225,true,1,0.736,true
8241,true,1,0.772,true
8257,true,1,0.937,true
8274,true,1,0.863,true
8291,true,1,0.957,true
8307,true,1,0.868,true
8324,true,2,4.243,true
8341,true,2,2.068,true
8357,true,2,2.204,true
8373,true,2,1.416,true
8390,true,2,1.404,true
8407,true,1,0.669,true
8424,true,1,0.614,true
8441,true,1,0.695,true
8457,true,1,1.078,true
8474,true,1,0.721,true
8491,true,1,0.736,true
8507,true,1,0.883,true
8524,true,1,0.748,true
8541,true,2,1.732,true
8557,true,2,1.510,true
8573,true,3,2.976,true
8590,true,3,2.335,true
8607,true,3,2.153,true
8624,true,3,2.546,true
8641,true,3,2.440,true
8657,true,2,1.281,true
8674,true,2,2.267,true
8690,true,2,1.384,true
8707,true,2,2.005,true
8724,true,2,1.518,true
8741,true,2,2.359,true
8757,true,2,1.481,true
8774,true,2,2.633,true
8790,true,2,2.258,true
8807,true,3,1.816,true
8824,true,3,2.349,true
8841,true,3,2.407,true
8857,true,3,3.672,true
8874,true,3,2.030,true
8891,true,2,1.363,true
8908,true,2,1.446,true
8924,true,2,1.561,true
8941,true,2,1.440,true
8958,true,2,1.816,true
8974,true,2,1.733,true
8990,true,2,1.485,true
9007,true,2,1.538,true
9024,true,2,5.601,true
9041,true,2,1.315,true
9057,true,3,3.872,true
9074,true,3,2.216,true
9091,true,3,1.847,true
9107,true,3,2.365,true
9124,true,3,4.432,true
9141,true,2,1.328,true
9158,true,2,1.263,true
9174,true,2,1.626,true
9190,true,2,1.283,true
9207,true,2,1.336,true
9225,true,2,1.421,true
9242,true,2,1.272,true
9258,true,2,2.831,true
9274,true,2,1.788,true
9291,true,3,2.297,true
9307,true,3,2.519,true
9324,true,3,3.676,true
9340,true,3,1.986,true
9358,true,3,2.124,true
9374,true,2,1.429,true
9391,true,2,1.350,true
9407,true,3,1.818,true
9424,true,3,1.988,true
9440,true,4,2.631,true
9457,true,4,2.887,true
9474,true,4,2.671,true
9491,true,3,1.798,true
9507,true,3,1.812,true
9525,true,3,2.159,true
9541,true,3,1.835,true
9557,true,3,2.397,true
9574,true,3,2.395,true
9590,true,4,3.156,true
9607,true,3,2.928,true
9624,true,2,1.347,true
9641,true,3,2.640,true
9657,true,4,2.642,true
9674,true,4,4.237,true
9690,true,4,2.568,true
9707,true,4,5.784,true
9724,true,4,2.630,true
9740,true,4,2.533,true
9757,true,4,2.572,true
9774,true,4,2.555,true
9790,true,4,2.740,true
9807,true,4,2.778,true
9823,true,4,3.444,true
9840,true,4,2.979,true
9857,true,2,1.493,true
9874,true,2,1.569,true
9891,true,2,1.442,true
9907,true,2,1.402,true
9924,true,2,1.870,true
9941,true,2,2.091,true
9957,true,2,1.303,true
9974,true,2,1.859,true
9990,true,2,1.546,true
10007,true,2,1.624,true
10023,true,2,1.903,true
10040,true,2,1.542,true
10057,true,2,1.787,true
10074,true,2,1.655,true
10091,true,0,0.075,true
10107,true,0,0.089,true
10125,true,0,0.092,true
10141,true,0,0.120,true
10157,true,0,0.100,true
10175,true,0,0.084,true
10191,true,0,0.092,true
10208,true,0,1.305,true
10224,true,0,0.091,true
10241,true,0,0.107,true
10257,true,0,0.092,true
10275,true,0,0.084,true
10291,true,0,0.083,true
10308,true,0,0.146,true
10324,true,0,0.146,true
10341,true,0,0.178,true
10357,true,0,0.164,true
10375,true,0,0.168,true
10391,true,0,0.093,true
10407,true,0,0.090,true
10424,true,0,0.085,true
10441,true,0,0.080,true
10457,true,0,0.083,true
10475,true,0,0.088,true
10492,true,0,0.082,true
10508,true,0,0.113,true
10524,true,0,0.089,true
10541,true,0,0.080,true
10557,true,0,0.107,true
10574,true,0,0.087,true
10591,true,0,0.085,true
10608,true,0,0.082,true
10624,true,0,0.088,true
10641,true,0,0.088,true
10657,true,0,0.091,true
10674,true,0,0.121,true
10691,true,0,0.247,true
10708,true,0,0.123,true
10724,true,0,0.271,true
10741,true,0,0.115,true
10757,true,0,0.114,true
10774,true,0,0.110,true
10792,true,0,0.084,true
10808,true,0,0.088,true
10824,true,0,0.088,true
10840,true,0,0.085,true
10858,true,0,0.081,true
10892,true,0,0.081,true
10908,true,0,0.077,true
10924,true,0,0.078,true
10941,true,0,0.078,true
10957,true,0,0.085,true
10974,true,0,0.112,true
10991,true,0,0.081,true
11007,true,0,0.081,true
11024,true,0,0.082,true
11040,true,0,0.084,true
11057,true,0,0.111,true
11074,true,0,0.080,true
11092,true,0,0.082,true
11110,true,0,0.086,true
11126,true,0,0.079,true
11159,true,0,0.080,true
11175,true,0,0.087,true
11191,true,0,0.113,true
11210,true,0,0.087,true
11241,true,0,0.099,true
11258,true,0,0.084,true
11275,true,0,0.110,true
11292,true,0,0.108,true
11309,true,0,0.676,true
11325,true,0,0.104,true
11341,true,0,0.095,true
11358,true,0,0.082,true
11375,true,0,0.087,true
11391,true,0,0.092,true
11409,true,0,0.090,true
11425,true,0,0.078,true
11441,true,1,0.880,true
11457,true,1,0.765,true
11475,true,1,0.857,true
11491,true,1,0.790,true
11509,true,1,0.961,true
11525,true,1,1.630,true
11542,true,1,0.569,true
11558,true,1,0.385,true
11574,true,1,0.403,true
11593,true,1,0.399,true
11625,true,2,0.709,true
11641,true,2,0.758,true
11658,true,2,0.765,true
11674,true,2,0.759,true
11691,true,2,0.955,true
11709,true,2,0.760,true
11725,true,2,0.726,true
11742,true,2,0.755,true
11775,true,1,0.445,true
11791,true,1,0.380,true
11808,true,1,0.346,true
11824,true,1,0.346,true
11841,true,1,0.465,true
11857,true,1,1.004,true
11874,true,1,0.773,true
11891,true,1,0.870,true
11907,true,1,1.488,true
11925,true,1,0.770,true
11941,true,1,0.432,true
11958,true,1,0.864,true
11974,true,1,3.477,true
11991,true,1,1.058,true
12008,true,0,0.075,true
12025,true,0,0.115,true
12041,true,0,0.217,true
12057,true,0,0.087,true
12074,true,0,0.124,true
12091,true,1,0.563,true
12107,true,1,0.549,true
12125,true,1,0.595,true
12142,true,1,0.559,true
12174,true,1,0.560,true
12191,true,1,0.562,true
12207,true,1,0.727,true
12224,true,1,0.565,true
12241,true,1,1.087,true
12258,true,1,0.422,true
12274,true,1,0.610,true
12291,true,1,0.714,true
12307,true,1,0.595,true
12324,true,1,0.689,true
12341,true,1,0.607,true
12358,true,1,0.643,true
12374,true,1,0.882,true
12391,true,1,0.648,true
12407,true,1,0.606,true
12425,true,1,0.651,true
12441,true,1,0.854,true
12458,true,1,0.766,true
12475,true,1,0.802,true
12491,true,0,0.088,true
12508,true,0,0.109,true
12524,true,0,0.084,true
12542,true,0,0.074,true
12558,true,0,0.073,true
12574,true,1,0.532,true
12590,true,1,0.678,true
12607,true,1,0.541,true
12624,true,1,0.560,true
12641,true,1,0.586,true
12657,true,1,0.577,true
12674,true,1,0.613,true
12691,true,1,0.646,true
12707,true,1,0.618,true
12724,true,1,2.045,true
12743,true,1,0.613,true
12775,true,1,0.727,true
12808,true,1,0.942,true
12824,true,1,0.639,true
12840,true,1,0.763,true
12858,true,1,0.696,true
12875,true,1,0.757,true
12891,true,1,0.823,true
12907,true,1,0.770,true
12924,true,1,0.744,true
12941,true,1,0.687,true
12957,true,1,4.045,true
12974,true,0,0.083,true
12991,true,0,0.113,true
13007,true,0,0.178,true
13024,true,0,0.085,true
13041,true,0,0.080,true
13058,true,1,0.574,true
13075,true,1,0.880,true
13091,true,1,0.587,true
13108,true,1,0.565,true
13124,true,1,0.567,true
13140,true,1,0.616,true
13158,true,1,0.588,true
13175,true,1,0.729,true
13191,true,1,0.625,true
13207,true,1,0.858,true
13224,true,1,0.710,true
13241,true,1,0.827,true
13258,true,1,0.559,true
13274,true,1,0.652,true
13291,true,1,1.043,true
13308,true,2,1.369,true
13325,true,1,1.496,true
13357,true,2,1.651,true
13374,true,2,1.916,true
13391,true,2,1.724,true
13407,true,2,1.386,true
13424,true,2,1.677,true
13440,true,1,0.606,true
13457,true,1,0.738,true
13474,true,1,0.736,true
13492,true,1,0.504,true
13525,true,1,0.694,true
13541,true,2,1.312,true
13558,true,2,0.969,true
13574,true,2,0.937,true
13591,true,2,1.509,true
13607,true,2,1.102,true
13624,true,2,0.973,true
13640,true,2,1.098,true
13657,true,2,1.450,true
13675,true,2,1.826,true
13691,true,1,0.566,true
13708,true,1,0.717,true
13724,true,1,0.590,true
13741,true,1,0.785,true
13758,true,1,0.575,true
13774,true,1,0.606,true
13791,true,1,0.631,true
13807,true,1,0.639,true
13824,true,1,0.923,true
13840,true,1,0.728,true
13857,true,1,0.594,true
13874,true,1,0.668,true
13891,true,2,0.940,true
13908,true,1,0.671,true
13925,true,0,0.073,true
13941,true,0,0.097,true
13958,true,0,0.068,true
13974,true,0,0.073,true
13991,true,0,0.093,true
14008,true,1,0.527,true
14025,true,1,0.651,true
14057,true,1,0.454,true
14074,true,1,0.398,true
14091,true,1,0.634,true
14108,true,1,0.566,true
14124,true,1,0.608,true
14141,true,1,0.582,true
14157,true,1,0.589,true
14174,true,1,0.570,true
14191,true,1,0.679,true
14207,true,1,0.484,true
14224,true,1,0.683,true
14240,true,1,0.652,true
14257,true,1,0.731,true
14274,true,1,1.292,true
14292,true,1,0.687,true
14308,true,1,0.864,true
14325,true,1,0.649,true
14341,true,1,0.795,true
14357,true,1,0.734,true
14374,true,1,1.366,true
14390,true,1,0.668,true
14406,true,1,0.879,true
14425,true,0,0.072,true
14442,true,0,0.084,true
14474,true,0,0.081,true
14491,true,1,0.517,true
14508,true,1,0.829,true
14525,true,1,0.493,true
14541,true,1,0.578,true
14557,true,1,0.575,true
14574,true,1,0.567,true
14591,true,1,0.626,true
14608,true,1,0.793,true
14624,true,1,0.746,true
14640,true,1,0.748,true
14657,true,1,1.012,true
14674,true,1,1.534,true
14691,true,1,1.205,true
14707,true,1,0.792,true
14725,true,1,0.816,true
14741,true,1,1.354,true
14757,true,1,0.858,true
14774,true,1,0.987,true
14791,true,1,1.138,true
14808,true,1,0.864,true
14824,true,1,4.948,true
14841,true,1,0.934,true
14857,true,1,1.121,true
14875,true,1,1.392,true
14891,true,0,0.099,true
14908,true,0,0.088,true
14925,true,0,0.092,true
14941,true,0,0.088,true
14957,true,0,0.102,true
14974,true,1,0.864,true
14991,true,1,1.979,true
15007,true,1,1.641,true
15024,true,1,0.838,true
15041,true,1,0.780,true
15057,true,1,0.733,true
15073,true,1,4.263,true
15091,true,1,0.823,true
15107,true,1,0.805,true
15125,true,1,0.805,true
15141,true,1,3.776,true
15157,true,1,1.055,true
15175,true,1,1.723,true
15208,true,1,1.727,true
15225,true,1,2.663,true
15241,true,2,1.564,true
15257,true,1,5.690,true
15274,true,2,4.667,true
15291,true,2,1.577,true
15308,true,2,2.238,true
15324,true,2,4.904,true
15341,true,2,4.196,true
15357,true,2,2.070,true
15374,true,1,1.011,true
15391,true,1,0.827,true
15407,true,1,1.119,true
15424,true,1,0.860,true
15441,true,1,0.872,true
15457,true,1,0.896,true
15474,true,1,1.583,true
15491,true,1,0.976,true
15507,true,1,3.686,true
15524,true,1,1.223,true
15542,true,1,0.946,true
15558,true,1,1.104,true
15574,true,1,0.942,true
15591,true,1,3.609,true
15608,true,0,0.084,true
15626,true,0,0.107,true
15642,true,0,0.379,true
15658,true,0,0.081,true
15675,true,0,0.093,true
15691,true,0,0.906,true
15708,true,0,0.738,true
15724,true,1,0.739,true
15742,true,0,0.718,true
15758,true,1,3.713,true
15774,true,1,4.130,true
15791,true,1,0.767,true
15807,true,2,1.200,true
15824,true,1,0.811,true
15842,true,1,0.794,true
15858,true,1,0.804,true
15874,true,1,0.826,true
15891,true,1,0.893,true
15908,true,1,0.806,true
15924,true,1,0.865,true
15943,true,2,1.770,true
15974,true,2,3.235,true
15990,true,2,3.084,true
16007,true,2,2.938,true
16024,true,2,3.253,true
16040,true,2,0.770,true
16058,true,2,0.987,true
16074,true,2,1.629,true
16092,true,1,0.893,true
16108,true,1,0.993,true
16124,true,1,3.732,true
16141,true,1,0.797,true
16158,true,1,0.797,true
16175,true,1,1.001,true
16191,true,1,3.941,true
16207,true,1,0.931,true
16224,true,1,0.932,true
16241,true,1,0.850,true
16258,true,1,0.845,true
16275,true,1,0.829,true
16291,true,1,3.281,true
16307,true,1,0.992,true
16325,true,0,0.083,true
16357,true,0,0.091,true
16375,true,0,0.109,true
16391,true,0,0.077,true
16408,true,1,0.672,true
16424,true,1,0.877,true
16440,true,1,0.835,true
16458,true,1,0.702,true
16474,true,1,3.366,true
16491,true,1,0.949,true
16507,true,1,0.774,true
16524,true,1,0.901,true
16541,true,1,3.828,true
16557,true,1,0.809,true
16576,true,1,0.759,true
16607,true,1,0.781,true
16624,true,1,0.828,true
16640,true,1,0.894,true
16657,true,1,3.579,true
16675,true,1,0.879,true
16691,true,1,0.838,true
16707,true,1,1.075,true
16724,true,1,0.884,true
16741,true,1,1.117,true
16758,true,1,1.057,true
16775,true,1,1.187,true
16792,true,1,1.055,true
16824,true,0,0.101,true
16841,true,0,0.082,true
16857,true,0,0.083,true
16875,true,0,0.089,true
16891,true,1,0.827,true
16908,true,1,0.704,true
16924,true,1,0.715,true
16941,true,1,0.878,true
16957,true,1,0.872,true
16975,true,1,0.728,true
16991,true,1,0.925,true
17007,true,1,0.842,true
17024,true,1,0.851,true
17040,true,1,0.998,true
17057,true,1,1.011,true
17074,true,1,3.131,true
17092,true,1,0.783,true
17108,true,1,0.787,true
17124,true,1,0.800,true
17141,true,1,0.954,true
17157,true,1,1.029,true
17174,true,1,3.342,true
17191,true,1,1.169,true
17208,true,1,1.086,true
17224,true,1,0.886,true
17240,true,1,0.978,true
17257,true,1,0.908,true
17274,true,1,0.906,true
17291,true,0,0.078,true
17308,true,0,0.109,true
17324,true,0,0.081,true
17341,true,0,0.113,true
17358,true,0,0.088,true
17374,true,1,0.903,true
17391,true,1,0.717,true
17408,true,1,0.716,true
17424,true,1,0.746,true
17440,true,1,0.980,true
17457,true,1,0.721,true
17474,true,1,0.775,true
17492,true,1,1.004,true
17508,true,1,3.256,true
17524,true,1,0.953,true
17541,true,1,0.837,true
17557,true,1,0.919,true
17574,true,1,3.460,true
17591,true,1,0.798,true
17608,true,1,0.786,true
17624,true,1,0.919,true
17640,true,1,0.834,true
17657,true,1,1.042,true
17674,true,1,3.648,true
17690,true,1,1.078,true
17707,true,1,0.908,true
17724,true,1,1.358,true
17741,true,1,0.931,true
17757,true,1,0.887,true
17775,true,0,0.084,true
17791,true,0,0.079,true
17807,true,0,0.080,true
17825,true,0,0.076,true
17858,true,1,4.126,true
17874,true,1,0.680,true
17890,true,1,0.910,true
17908,true,1,0.844,true
17925,true,1,4.412,true
17957,true,1,0.698,true
17974,true,1,0.917,true
17990,true,1,0.744,true
18008,true,1,0.777,true
18024,true,1,0.775,true
18040,true,1,0.786,true
18057,true,1,2.193,true
18073,true,1,0.760,true
18091,true,1,0.857,true
18107,true,1,0.817,true
18125,true,1,0.835,true
18141,true,1,2.023,true
18157,true,1,0.853,true
18174,true,1,0.904,true
18190,true,1,0.966,true
18207,true,2,1.208,true
18224,true,1,1.729,true
18240,true,0,0.078,true
18257,true,0,0.116,true
18275,true,0,0.084,true
18291,true,0,0.081,true
18307,true,0,0.082,true
18325,true,1,0.700,true
18341,true,1,0.682,true
18357,true,1,0.722,true
18374,true,1,1.138,true
18390,true,1,1.859,true
18407,true,1,1.328,true
18424,true,1,1.312,true
18441,true,1,1.495,true
18457,true,1,1.918,true
18474,true,1,1.391,true
18491,true,1,1.447,true
18507,true,1,5.764,true
18525,true,1,2.328,true
18541,true,1,5.098,true
18557,true,1,1.939,true
18574,true,1,1.932,true
18590,true,1,2.194,true
18607,true,1,2.034,true
18624,true,1,2.095,true
18641,true,1,1.728,true
18657,true,1,1.863,true
18674,true,1,1.628,true
18691,true,2,6.090,true
18707,true,1,2.161,true
18724,true,0,1.374,true
18741,true,0,1.223,true
