frame_ms,capture_ms,ready_ms,id,lane,kind,due_ms,revision
13867,13866,13876,28,1,HOLD_END,14624,true
13900,13899,13910,28,1,HOLD_END,14620,true
13934,13933,13937,28,1,HOLD_END,14622,true
13950,13949,13956,28,1,HOLD_END,14629,true
13967,13966,13973,28,1,HOLD_END,14622,true
13983,13982,13986,28,1,HOLD_END,14619,true
14000,13999,14003,28,1,HOLD_END,14623,true
14017,14016,14024,28,1,HOLD_END,14618,true
14033,14032,14041,28,1,HOLD_END,14621,true
14050,14049,14057,28,1,HOLD_END,14624,true
14067,14066,14074,28,1,HOLD_END,14634,true
14083,14082,14090,28,1,HOLD_END,14631,true
14100,14099,14106,28,1,HOLD_END,14627,true
14117,14116,14122,27,1,HOLD_START,14158,false
14133,14132,14140,28,1,HOLD_END,14630,true
14150,14149,14156,28,1,HOLD_END,14635,true
14600,14599,14611,29,2,TAP,14638,false
14833,14832,14843,30,3,UP,14875,false
15033,15032,15043,34,1,HOLD_END,16625,false
15050,15049,15059,34,1,HOLD_END,16338,true
15066,15065,15076,31,2,TAP,15118,false
15066,15065,15076,34,1,HOLD_END,15814,true
15100,15099,15110,34,1,HOLD_END,15816,true
15117,15116,15126,34,1,HOLD_END,15814,true
15133,15133,15136,34,1,HOLD_END,15828,true
15150,15149,15157,34,1,HOLD_END,15833,true
15166,15165,15170,34,1,HOLD_END,15825,true
15183,15182,15190,34,1,HOLD_END,15820,true
15200,15199,15208,34,1,HOLD_END,15822,true
15217,15216,15224,34,1,HOLD_END,15820,true
15233,15232,15241,34,1,HOLD_END,15822,true
15250,15249,15257,34,1,HOLD_END,15826,true
15267,15266,15273,34,1,HOLD_END,15838,true
15283,15282,15290,34,1,HOLD_END,15831,true
15300,15299,15307,34,1,HOLD_END,15827,true
15317,15316,15324,32,1,HOLD_START,15358,false
15334,15333,15341,34,1,HOLD_END,15834,true
15350,15349,15359,34,1,HOLD_END,15837,true
15784,15783,15794,35,3,UP,15835,false
16266,16265,16278,36,3,TAP,16318,false
16266,16265,16278,37,1,TAP,16319,false
16516,16515,16527,38,1,TAP,16556,false
16533,16532,16543,38,1,TAP,16558,true
16750,16749,16765,40,1,TAP,16803,false
16750,16749,16765,39,3,TAP,16803,false
16767,16766,16778,39,3,TAP,16800,true
16767,16766,16778,40,1,TAP,16801,true
17000,17000,17011,41,1,TAP,17039,false
17233,17232,17244,43,1,TAP,17276,false
17233,17232,17244,42,3,TAP,17276,false
17466,17465,17478,44,1,TAP,17518,false
17716,17715,17723,46,1,TAP,17757,false
17716,17715,17723,45,3,TAP,17758,false
17733,17732,17744,46,1,TAP,17759,true
17950,17949,17959,48,1,TAP,17999,false
17950,17949,17959,47,2,TAP,17999,false
18183,18182,18193,49,1,TAP,18235,false
18200,18199,18209,49,1,TAP,18237,true
18433,18432,18443,50,1,TAP,18477,false
18666,18665,18678,52,1,TAP,18718,false
18666,18665,18678,51,3,TAP,18719,false
18683,18682,18690,51,3,TAP,18717,true
18916,18915,18926,53,1,TAP,18958,false
19150,19149,19160,55,1,TAP,19198,false
19150,19149,19160,54,3,TAP,19198,false
19166,19165,19175,55,1,TAP,19196,true
19383,19382,19393,56,1,TAP,19437,false
19633,19632,19644,58,1,TAP,19677,false
19633,19632,19644,57,3,TAP,19677,false
19866,19865,19877,60,1,TAP,19919,false
19866,19865,19877,59,2,TAP,19919,false
19883,19882,19892,60,1,TAP,19917,true
20117,20116,20124,61,1,TAP,20158,false
20350,20349,20362,62,1,TAP,20398,false
20599,20598,20609,64,1,TAP,20638,false
20599,20598,20609,63,3,TAP,20638,false
20833,20832,20843,65,1,TAP,20878,false
21066,21065,21078,66,3,TAP,21118,false
21066,21065,21078,67,1,TAP,21119,false
21316,21315,21324,68,1,TAP,21358,false
21549,21548,21559,69,3,TAP,21597,false
21549,21548,21559,70,1,TAP,21598,false
21783,21782,21793,72,1,TAP,21837,false
21800,21799,21809,71,2,TAP,21838,false
22033,22032,22045,73,1,TAP,22077,false
22266,22265,22276,74,1,TAP,22318,false
22283,22282,22292,74,1,TAP,22316,true
22550,22549,22562,75,3,TAP,22587,false
22550,22549,22562,76,1,TAP,22588,false
22766,22765,22775,77,1,TAP,22814,false
23000,22999,23009,79,3,TAP,23051,false
23017,23016,23026,78,1,TAP,23055,false
23733,23732,23741,81,1,DOWN,23771,false
23733,23732,23741,80,2,DOWN,23771,false
24216,24215,24229,82,1,TAP,24238,false
24433,24432,24445,84,1,TAP,24479,false
24433,24432,24445,83,3,TAP,24479,false
24666,24665,24679,85,1,TAP,24717,false
24917,24916,24930,86,3,TAP,24959,false
24917,24916,24930,87,1,TAP,24960,false
25149,25148,25157,88,1,TAP,25197,false
25399,25398,25409,90,1,TAP,25438,false
25399,25398,25409,89,3,TAP,25438,false
25633,25632,25644,91,2,RIGHT,25675,false
25866,25865,25878,92,1,TAP,25918,false
26116,26115,26125,93,1,TAP,26159,false
26349,26348,26359,95,1,TAP,26397,false
26349,26348,26359,94,3,TAP,26397,false
26599,26599,26611,96,1,TAP,26638,false
26833,26832,26843,98,1,TAP,26878,false
26833,26832,26843,97,3,TAP,26878,false
27066,27065,27075,99,1,TAP,27116,false
27083,27082,27094,99,1,TAP,27118,true
27317,27316,27329,100,3,TAP,27359,false
27317,27316,27329,101,1,TAP,27361,false
27333,27332,27341,101,1,TAP,27359,true
27550,27549,27559,102,2,RIGHT,27595,false
27800,27799,27811,103,1,TAP,27839,false
28033,28032,28043,104,1,TAP,28078,false
28266,28265,28279,106,1,TAP,28318,false
28266,28265,28279,105,3,TAP,28318,false
28516,28515,28527,107,1,TAP,28559,false
28750,28749,28760,109,1,TAP,28798,false
28750,28749,28760,108,3,TAP,28799,false
29000,28999,29010,110,1,TAP,29039,false
29233,29232,29243,112,1,TAP,29278,false
29233,29232,29243,111,3,TAP,29278,false
29466,29465,29476,113,2,RIGHT,29516,false
29716,29715,29726,114,1,TAP,29758,false
29950,29949,29955,115,1,TAP,30000,false
30199,30198,30211,116,1,TAP,30238,false
30433,30432,30444,117,2,TAP,30478,false
30433,30432,30444,118,3,TAP,30478,false
30666,30665,30676,119,1,TAP,30719,false
30917,30916,30927,120,1,TAP,30960,false
31150,31149,31159,121,1,TAP,31199,false
31399,31398,31410,123,2,TAP,31438,false
31399,31398,31410,122,3,TAP,31438,false
31633,31632,31643,124,1,TAP,31678,false
31866,31865,31879,125,1,TAP,31916,false
31883,31882,31893,125,1,TAP,31918,true
32116,32115,32124,126,3,UP,32155,false
32350,32349,32361,127,2,TAP,32399,false
32599,32598,32611,128,1,TAP,32637,false
32833,32833,32844,129,1,TAP,32879,false
33066,33065,33076,130,1,TAP,33119,false
33316,33315,33327,131,2,TAP,33359,false
33316,33315,33327,132,3,TAP,33359,false
33550,33549,33560,133,1,TAP,33599,false
33783,33782,33792,134,1,TAP,33836,false
34033,34032,34045,135,3,UP,34078,false
34049,34048,34058,135,3,UP,34076,true
34266,34265,34277,136,2,TAP,34318,false
34517,34516,34527,137,1,TAP,34559,false
34749,34748,34759,138,1,TAP,34798,false
34999,34998,35012,139,1,TAP,35038,false
35233,35233,35244,140,2,TAP,35279,false
35233,35233,35244,141,3,TAP,35279,false
35466,35465,35475,142,1,TAP,35519,false
35716,35715,35725,143,1,TAP,35760,false
35949,35948,35960,144,3,UP,35994,false
36199,36198,36211,145,2,TAP,36238,false
36433,36432,36444,146,1,TAP,36478,false
36667,36666,36676,147,1,TAP,36717,false
36684,36683,36695,147,1,TAP,36720,true
36934,36933,36949,148,1,TAP,36960,false
37149,37148,37159,150,2,TAP,37198,false
37149,37148,37159,149,3,TAP,37198,false
37400,37399,37410,151,1,TAP,37439,false
37633,37632,37642,152,1,TAP,37678,false
37867,37866,37879,153,3,UP,37916,false
38116,38115,38127,154,2,TAP,38159,false
38350,38349,38361,155,1,TAP,38397,false
39066,39065,39081,157,1,TAP,39118,false
39066,39065,39081,156,2,TAP,39118,false
39316,39315,39327,158,1,TAP,39357,false
39549,39548,39558,159,1,TAP,39598,false
39799,39798,39809,160,3,UP,39836,false
40033,40032,40046,161,2,TAP,40078,false
40266,40265,40279,162,1,TAP,40318,false
40517,40516,40526,163,3,TAP,40559,false
40749,40748,40760,164,3,TAP,40798,false
40999,40998,41012,166,1,TAP,41037,false
40999,40998,41012,165,3,TAP,41037,false
41233,41232,41242,167,1,TAP,41279,false
41466,41465,41477,168,1,TAP,41517,false
41717,41716,41729,169,3,UP,41756,false
41949,41949,41960,170,2,TAP,41999,false
42200,42199,42213,171,1,TAP,42238,false
42433,42432,42444,172,3,TAP,42478,false
42666,42665,42680,173,3,TAP,42718,false
42916,42916,42926,175,1,TAP,42958,false
42916,42916,42926,174,3,TAP,42958,false
43150,43149,43160,176,1,TAP,43199,false
43400,43399,43410,177,1,TAP,43438,false
43633,43632,43646,178,3,UP,43679,false
43650,43649,43657,178,3,UP,43677,true
43867,43866,43877,179,2,TAP,43917,false
44116,44115,44126,180,1,TAP,44157,false
44349,44348,44354,181,3,TAP,44398,false
44583,44582,44595,182,3,TAP,44637,false
44833,44832,44844,184,1,TAP,44878,false
44833,44832,44844,183,3,TAP,44878,false
45067,45066,45077,185,1,TAP,45118,false
45316,45315,45325,186,1,TAP,45358,false
45550,45549,45559,187,3,UP,45596,false
45800,45799,45811,188,2,TAP,45838,false
46033,46032,46044,189,1,TAP,46078,false
46267,46266,46280,190,3,TAP,46318,false
46517,46516,46532,191,3,TAP,46561,false
46750,46749,46761,193,1,TAP,46798,false
46750,46749,46761,192,3,TAP,46799,false
46983,46982,46993,194,1,TAP,47037,false
47233,47232,47243,195,1,TAP,47278,false
47466,47465,47479,196,3,UP,47516,false
47717,47716,47728,197,2,TAP,47759,false
47950,47949,47960,198,1,TAP,47999,false
48200,48199,48210,199,3,TAP,48238,false
48433,48432,48440,200,3,TAP,48478,false
48666,48665,48680,202,1,TAP,48718,false
48666,48665,48680,201,3,TAP,48718,false
48917,48916,48926,203,1,TAP,48959,false
49149,49148,49162,204,1,TAP,49198,false
49399,49398,49411,205,3,UP,49436,false
49633,49632,49645,206,2,TAP,49679,false
49867,49866,49879,207,1,TAP,49919,false
50116,50115,50126,208,3,TAP,50158,false
50349,50348,50360,209,3,TAP,50398,false
50599,50598,50611,211,1,TAP,50637,false
50599,50598,50611,210,3,TAP,50637,false
50833,50832,50843,212,2,TAP,50878,false
51067,51066,51076,213,2,TAP,51118,false
51333,51332,51350,214,2,TAP,51359,false
51549,51548,51559,215,2,TAP,51598,false
51783,51782,51794,216,2,TAP,51837,false
52033,52032,52045,217,2,TAP,52078,false
52266,52265,52277,218,2,TAP,52318,false
52516,52515,52525,219,2,TAP,52558,false
52749,52748,52759,220,2,TAP,52798,false
52999,52998,53010,221,2,TAP,53037,false
53233,53232,53248,222,2,TAP,53281,false
53466,53465,53477,223,2,TAP,53518,false
53716,53715,53725,224,2,TAP,53757,false
53949,53948,53960,225,2,TAP,53998,false
54200,54199,54215,226,2,TAP,54239,false
54300,54299,54304,229,3,HOLD_END,54951,false
54433,54432,54442,228,1,DOWN,54476,false
54433,54432,54442,227,3,HOLD_START,54479,false
54916,54915,54925,230,1,TAP,54957,false
55149,55148,55159,231,3,UP,55195,false
55400,55399,55410,232,2,TAP,55438,false
55500,55499,55509,234,1,HOLD_END,56172,false
55633,55632,55643,233,1,HOLD_START,55679,false
56133,56132,56147,235,2,TAP,56159,false
56217,56216,56227,238,3,HOLD_END,56830,false
56350,56349,56360,237,1,DOWN,56395,false
56350,56349,56360,236,3,HOLD_START,56398,false
56834,56833,56842,239,1,TAP,56878,false
57066,57065,57078,240,3,UP,57116,false
57316,57315,57326,241,2,TAP,57357,false
57433,57432,57441,243,1,HOLD_END,58037,false
57550,57549,57558,242,1,HOLD_START,57599,false
58050,58049,58062,244,2,TAP,58095,false
58150,58149,58161,247,3,HOLD_END,58824,false
58284,58283,58295,246,1,DOWN,58334,false
58284,58283,58295,245,3,HOLD_START,58336,false
58750,58749,58759,248,1,TAP,58799,false
58983,58982,58993,249,3,UP,59035,false
59233,59232,59243,250,2,TAP,59278,false
59350,59349,59358,252,1,HOLD_END,59995,false
59467,59466,59476,251,1,HOLD_START,59518,false
60050,60049,60059,255,3,HOLD_END,60773,false
60183,60182,60192,254,2,LEFT,60236,false
60200,60199,60210,253,3,HOLD_START,60237,false
60666,60665,60677,256,1,TAP,60718,false
60917,60916,60928,258,1,TAP,60958,false
60917,60916,60928,257,2,TAP,60958,false
61149,61148,61158,259,1,TAP,61198,false
61383,61382,61392,260,2,TAP,61437,false
61633,61632,61643,261,3,TAP,61678,false
61866,61865,61879,262,2,TAP,61918,false
61966,61965,61975,265,3,HOLD_END,62624,false
61983,61982,61992,265,3,HOLD_END,62632,true
62116,62115,62124,264,1,DOWN,62156,false
62116,62115,62124,263,3,HOLD_START,62158,false
62134,62133,62142,263,3,HOLD_START,62160,true
62599,62598,62611,266,1,TAP,62637,false
62833,62832,62846,267,3,UP,62875,false
63067,63066,63076,268,2,TAP,63119,false
63183,63182,63189,270,1,HOLD_END,63832,false
63317,63316,63326,269,1,HOLD_START,63359,false
63796,63795,63803,271,2,TAP,63835,false
63900,63899,63909,274,3,HOLD_END,64551,false
64033,64032,64042,273,1,DOWN,64075,false
64033,64032,64042,272,3,HOLD_START,64078,false
64516,64515,64525,275,1,TAP,64558,false
64749,64748,64758,276,3,UP,64795,false
65000,64999,65011,277,2,TAP,65038,false
65100,65099,65108,279,1,HOLD_END,65771,false
65233,65232,65242,278,1,HOLD_START,65278,false
65716,65715,65727,280,2,TAP,65757,false
65817,65816,65827,283,3,HOLD_END,66449,false
65950,65949,65960,282,1,DOWN,65996,false
65950,65949,65960,281,3,HOLD_START,65999,false
66433,66432,66445,284,1,TAP,66479,false
66666,66665,66677,285,3,UP,66714,false
66916,66915,66926,286,2,TAP,66958,false
67017,67016,67026,288,1,HOLD_END,67689,false
67034,67033,67042,288,1,HOLD_END,67684,true
67150,67149,67158,287,1,HOLD_START,67199,false
67733,67732,67742,291,3,HOLD_END,68388,false
67866,67865,67878,290,2,LEFT,67916,false
67866,67865,67878,289,3,HOLD_START,67918,false
68349,68348,68359,292,1,TAP,68398,false
68600,68599,68610,293,2,TAP,68638,false
68833,68832,68844,294,1,TAP,68878,false
69067,69066,69076,295,2,TAP,69116,false
69800,69799,69806,296,1,HOLD_START,69838,false
70267,70266,70276,298,2,TAP,70318,false
70516,70515,70528,299,3,UP,70555,false
70750,70749,70760,300,2,LEFT,70795,false
70933,70932,70941,303,1,HOLD_END,71507,false
71000,70999,71009,302,1,HOLD_START,71039,false
71467,71466,71477,304,3,TAP,71518,false
71650,71649,71657,306,1,HOLD_END,72226,false
71717,71716,71724,305,1,HOLD_START,71759,false
