time_ms,lane,kind,y,score
9707,3,TAP,0.6417775,1.0000
9707,3,TAP,0.5004808,0.9000
9724,1,TAP,0.6519152,1.0000
9724,2,TAP,0.5110577,1.0000
9724,3,TAP,0.6519249,1.0000
9724,3,TAP,0.5096154,0.9000
9740,1,TAP,0.6620327,1.0000
9740,2,TAP,0.5201923,1.0000
9740,3,TAP,0.6620327,1.0000
9740,3,TAP,0.5192308,0.9000
9757,1,TAP,0.6725908,1.0000
9757,2,TAP,0.5298132,1.0000
9757,3,TAP,0.6725908,1.0000
9757,3,TAP,0.5288462,0.9000
9774,1,TAP,0.6831731,1.0000
9774,2,TAP,0.5394231,1.0000
9774,3,TAP,0.6831731,1.0000
9774,3,TAP,0.5384615,0.9000
9790,1,TAP,0.6942201,1.0000
9790,2,TAP,0.5485464,1.0000
9790,3,TAP,0.6942254,1.0000
9790,3,TAP,0.5475962,0.9000
9807,1,TAP,0.7052093,1.0000
9807,2,TAP,0.5576923,1.0000
9807,3,TAP,0.7048280,1.0000
9807,3,TAP,0.5572115,0.9000
9823,1,TAP,0.7158745,1.0000
9823,2,TAP,0.5677885,1.0000
9823,3,TAP,0.7158745,1.0000
9823,3,TAP,0.5668269,0.9000
9840,1,TAP,0.7269254,1.0000
9840,2,TAP,0.5774150,1.0000
9840,3,TAP,0.7269313,1.0000
9840,3,TAP,0.5769231,0.9000
9857,2,TAP,0.5870247,1.0000
9857,3,TAP,0.5870192,0.9000
9874,2,TAP,0.5971154,1.0000
9874,3,TAP,0.5966346,0.9000
9891,2,TAP,0.6067377,1.0000
9891,3,TAP,0.6067308,0.9000
9907,2,TAP,0.6168324,1.0000
9907,3,TAP,0.6168269,0.9000
9924,2,TAP,0.6274038,1.0000
9924,3,TAP,0.6274038,0.9000
9941,2,TAP,0.6370192,1.0000
9941,3,TAP,0.6375000,0.9000
9957,2,TAP,0.6475989,1.0000
9957,3,TAP,0.6480769,0.9000
9974,2,TAP,0.6581731,1.0000
9974,3,TAP,0.6586538,0.9000
9990,2,TAP,0.6687500,1.0000
9990,3,TAP,0.6697115,0.9000
10007,2,TAP,0.6793269,1.0000
10007,3,TAP,0.6798077,0.9000
10023,2,TAP,0.6899038,1.0000
10023,3,TAP,0.6913462,0.9000
10040,2,TAP,0.7009615,1.0000
10040,3,TAP,0.7019231,0.9000
10057,2,TAP,0.7115508,1.0000
10057,3,TAP,0.7129808,0.9000
10074,2,TAP,0.7225962,1.0000
10074,3,TAP,0.7240385,0.9000
11441,1,DOWN,0.5163462,0.7696
11457,1,DOWN,0.5264423,0.7678
11475,1,DOWN,0.5365385,0.7814
11491,1,DOWN,0.5471154,0.7650
11509,1,DOWN,0.5576923,0.7842
11525,1,DOWN,0.5682692,0.7664
11542,1,DOWN,0.5783654,0.7770
11558,1,DOWN,0.5894231,0.7844
11574,1,DOWN,0.6004808,0.8019
11593,1,DOWN,0.6110577,0.8112
11625,1,DOWN,0.6336538,0.8200
11625,3,TAP,0.4836538,1.0000
11641,1,DOWN,0.6451923,0.8056
11641,3,TAP,0.4932568,1.0000
11658,1,DOWN,0.6567308,0.8167
11658,3,TAP,0.5033654,1.0000
11674,1,DOWN,0.6682692,0.8227
11674,3,TAP,0.5134615,1.0000
11691,1,DOWN,0.6798077,0.8282
11691,3,TAP,0.5230769,1.0000
11709,1,DOWN,0.6918269,0.8238
11709,3,TAP,0.5336538,1.0000
11725,1,DOWN,0.7038462,0.8255
11725,3,TAP,0.5437472,1.0000
11742,1,DOWN,0.7158654,0.8341
11742,3,TAP,0.5538462,1.0000
11775,3,TAP,0.5750094,1.0000
11791,3,TAP,0.5855746,1.0000
11808,3,TAP,0.5961593,1.0000
11824,3,TAP,0.6072047,1.0000
11841,3,TAP,0.6177926,1.0000
11857,3,TAP,0.6293269,1.0000
11874,3,TAP,0.6404085,1.0000
11891,3,TAP,0.6514544,1.0000
11907,3,TAP,0.6629928,1.0000
11925,3,TAP,0.6745072,1.0000
11941,3,TAP,0.6860577,1.0000
11958,3,TAP,0.6975842,1.0000
11974,3,TAP,0.7096100,1.0000
11991,3,TAP,0.7211697,1.0000
12091,3,TAP,0.4757202,1.0000
12107,3,TAP,0.4855769,1.0000
12125,3,TAP,0.4956731,1.0000
12142,3,TAP,0.5057692,1.0000
12174,3,TAP,0.5259615,1.0000
12191,3,TAP,0.5355897,1.0000
12207,3,TAP,0.5461658,1.0000
12224,3,TAP,0.5567252,1.0000
12241,3,TAP,0.5668213,1.0000
12258,3,TAP,0.5774094,1.0000
12274,3,TAP,0.5879933,1.0000
12291,3,TAP,0.5985715,1.0000
12307,3,TAP,0.6100851,1.0000
12324,3,TAP,0.6206731,1.0000
12341,3,TAP,0.6317254,1.0000
12358,3,TAP,0.6427885,1.0000
12374,3,TAP,0.6543149,1.0000
12391,3,TAP,0.6658654,1.0000
12407,3,TAP,0.6774052,1.0000
12425,3,TAP,0.6889543,1.0000
12441,3,TAP,0.7004834,1.0000
12458,3,TAP,0.7120311,1.0000
12475,3,TAP,0.7242998,1.0000
12574,3,TAP,0.4778846,1.0000
12590,3,TAP,0.4879808,1.0000
12607,3,TAP,0.4980769,1.0000
12624,3,TAP,0.5076923,1.0000
12641,3,TAP,0.5182636,1.0000
12657,3,TAP,0.5278846,1.0000
12674,3,TAP,0.5380006,1.0000
12691,3,TAP,0.5485648,1.0000
12707,3,TAP,0.5586664,1.0000
12724,3,TAP,0.5692308,1.0000
12743,3,TAP,0.5798077,1.0000
12775,3,TAP,0.6014464,1.0000
12808,3,TAP,0.6230823,1.0000
12824,3,TAP,0.6341264,1.0000
12840,3,TAP,0.6452263,1.0000
12858,3,TAP,0.6562366,1.0000
12875,3,TAP,0.6677885,1.0000
12891,3,TAP,0.6793309,1.0000
12907,3,TAP,0.6913551,1.0000
12924,3,TAP,0.7028947,1.0000
12941,3,TAP,0.7149156,1.0000
12957,3,TAP,0.7269248,1.0000
13058,2,UP,0.4788462,0.8227
13075,2,UP,0.4889423,0.8266
13091,2,UP,0.4985577,0.8294
13108,2,UP,0.5086538,0.8171
13124,2,UP,0.5187500,0.8266
13140,2,UP,0.5293269,0.8246
13158,2,UP,0.5394231,0.8190
13175,2,UP,0.5504808,0.8297
13191,2,UP,0.5605769,0.8302
13207,2,UP,0.5711538,0.8314
13224,2,UP,0.5822115,0.8193
13241,2,UP,0.5927885,0.8193
13258,2,UP,0.6038462,0.8213
13274,2,UP,0.6149038,0.8249
13291,2,UP,0.6259615,0.8269
13308,1,DOWN,0.4850962,0.7696
13308,2,UP,0.6370192,0.8164
13325,2,UP,0.6485577,0.8184
13357,1,DOWN,0.5149038,0.7678
13357,2,UP,0.6716346,0.8155
13374,1,DOWN,0.5254808,0.7604
13374,2,UP,0.6836538,0.8289
13391,1,DOWN,0.5355769,0.7796
13391,2,UP,0.6951923,0.8184
13407,1,DOWN,0.5456731,0.7752
13407,2,UP,0.7072115,0.8184
13424,1,DOWN,0.5562500,0.7798
13424,2,UP,0.7192308,0.8155
13440,1,DOWN,0.5673077,0.7646
13457,1,DOWN,0.5774038,0.7917
13474,1,DOWN,0.5879808,0.7852
13492,1,DOWN,0.5990385,0.7757
13525,1,DOWN,0.6211538,0.8074
13541,1,DOWN,0.6326923,0.8219
13541,3,TAP,0.4826923,1.0000
13558,1,DOWN,0.6437500,0.8093
13558,3,TAP,0.4922944,1.0000
13574,1,DOWN,0.6557692,0.8159
13574,3,TAP,0.5019231,1.0000
13591,1,DOWN,0.6668269,0.8244
13591,3,TAP,0.5124943,1.0000
13607,1,DOWN,0.6788462,0.8310
13607,3,TAP,0.5221154,1.0000
13624,1,DOWN,0.6908654,0.8219
13624,3,TAP,0.5326923,1.0000
13640,1,DOWN,0.7028846,0.8188
13640,3,TAP,0.5422950,1.0000
13657,1,DOWN,0.7149038,0.8263
13657,3,TAP,0.5528846,1.0000
13675,1,DOWN,0.7269231,0.8329
13675,3,TAP,0.5634490,1.0000
13691,3,TAP,0.5740502,1.0000
13708,3,TAP,0.5846083,1.0000
13724,3,TAP,0.5951978,1.0000
13741,3,TAP,0.6062362,1.0000
13758,3,TAP,0.6168269,1.0000
13774,3,TAP,0.6283613,1.0000
13791,3,TAP,0.6389559,1.0000
13807,3,TAP,0.6504942,1.0000
13824,3,TAP,0.6620327,1.0000
13840,3,TAP,0.6735523,1.0000
13857,3,TAP,0.6850962,1.0000
13874,3,TAP,0.6966346,1.0000
13891,3,TAP,0.7081731,1.0000
13891,3,TAP,0.4125000,1.0000
13908,3,TAP,0.7201870,1.0000
14008,3,TAP,0.4749941,1.0000
14025,3,TAP,0.4846154,1.0000
14057,3,TAP,0.5048077,1.0000
14074,3,TAP,0.5144231,1.0000
14091,3,TAP,0.5245321,1.0000
14108,3,TAP,0.5346273,1.0000
14124,3,TAP,0.5451963,1.0000
14141,3,TAP,0.5552885,1.0000
14157,3,TAP,0.5653752,1.0000
14174,3,TAP,0.5759670,1.0000
14191,3,TAP,0.5870234,1.0000
14207,3,TAP,0.5976086,1.0000
14224,3,TAP,0.6083352,1.0000
14240,3,TAP,0.6197115,1.0000
14257,3,TAP,0.6302939,1.0000
14274,3,TAP,0.6418323,1.0000
14292,3,TAP,0.6528296,1.0000
14308,3,TAP,0.6639517,1.0000
14325,3,TAP,0.6754794,1.0000
14341,3,TAP,0.6874385,1.0000
14357,3,TAP,0.6990355,1.0000
14374,3,TAP,0.7110669,1.0000
14390,3,TAP,0.7225909,1.0000
14406,3,TAP,0.7350962,1.0000
14491,3,TAP,0.4774038,1.0000
14508,3,TAP,0.4870192,1.0000
14525,3,TAP,0.4971154,1.0000
14541,3,TAP,0.5067308,1.0000
14557,3,TAP,0.5163462,1.0000
14574,3,TAP,0.5269231,1.0000
14591,3,TAP,0.5370263,1.0000
14608,3,TAP,0.5471281,1.0000
14624,3,TAP,0.5577041,1.0000
14640,3,TAP,0.5682692,1.0000
14657,3,TAP,0.5783765,1.0000
14674,3,TAP,0.5894325,1.0000
14691,3,TAP,0.6000116,1.0000
14707,3,TAP,0.6110715,1.0000
14725,3,TAP,0.6216346,1.0000
14741,3,TAP,0.6331609,1.0000
14757,3,TAP,0.6442308,1.0000
14774,3,TAP,0.6552750,1.0000
14791,3,TAP,0.6668269,1.0000
14808,3,TAP,0.6783681,1.0000
14824,3,TAP,0.6899171,1.0000
14841,3,TAP,0.7019380,1.0000
14857,3,TAP,0.7134763,1.0000
14875,3,TAP,0.7254768,1.0000
14974,2,UP,0.4778846,0.8376
14991,2,UP,0.4879808,0.8286
15007,2,UP,0.4980769,0.8266
15024,2,UP,0.5076923,0.8199
15041,2,UP,0.5177885,0.8266
15057,2,UP,0.5283654,0.8341
15073,2,UP,0.5384615,0.8210
15091,2,UP,0.5485577,0.8199
15107,2,UP,0.5591346,0.8294
15125,2,UP,0.5701923,0.8353
15141,2,UP,0.5807692,0.8182
15157,2,UP,0.5913462,0.8153
15175,2,UP,0.6024038,0.8201
15208,2,UP,0.6250000,0.8241
15225,2,UP,0.6360577,0.8309
15241,1,DOWN,0.4937500,0.7654
15241,2,UP,0.6471154,0.8184
15257,2,UP,0.6586538,0.8184
15274,1,DOWN,0.5139423,0.7667
15274,2,UP,0.6701923,0.8088
15291,1,DOWN,0.5245192,0.7678
15291,2,UP,0.6822115,0.8117
15308,1,DOWN,0.5346154,0.7814
15308,2,UP,0.6937500,0.8232
15324,1,DOWN,0.5447115,0.7742
15324,2,UP,0.7062500,0.8281
15341,1,DOWN,0.5552885,0.7890
15341,2,UP,0.7177885,0.8213
15357,1,DOWN,0.5653846,0.7786
15357,2,UP,0.7302885,0.8393
15374,1,DOWN,0.5764423,0.7752
15391,1,DOWN,0.5870192,0.7936
15407,1,DOWN,0.5980769,0.7832
15424,1,DOWN,0.6091346,0.7953
15441,1,DOWN,0.6201923,0.8093
15457,1,DOWN,0.6312500,0.8260
15474,1,DOWN,0.6427885,0.8131
15491,1,DOWN,0.6543269,0.8224
15507,1,DOWN,0.6658654,0.8176
15524,1,DOWN,0.6774038,0.8364
15542,1,DOWN,0.6889423,0.8278
15558,1,DOWN,0.7009615,0.8333
15574,1,DOWN,0.7129808,0.8314
15591,1,DOWN,0.7250000,0.8416
15724,1,DOWN,0.4961538,0.7671
15758,1,DOWN,0.5163462,0.7696
15774,1,DOWN,0.5264423,0.7678
15791,1,DOWN,0.5365385,0.7842
15807,1,DOWN,0.5471154,0.7678
15807,3,TAP,0.4110577,1.0000
15824,1,DOWN,0.5576923,0.7806
15842,1,DOWN,0.5682692,0.7606
15858,1,DOWN,0.5788462,0.7696
15874,1,DOWN,0.5894231,0.7882
15891,1,DOWN,0.6004808,0.8028
15908,1,DOWN,0.6120192,0.7880
15924,1,DOWN,0.6225962,0.8101
15943,1,DOWN,0.6341346,0.8194
15943,3,TAP,0.4836538,1.0000
15974,1,DOWN,0.6567308,0.8148
15974,3,TAP,0.5033654,1.0000
15990,1,DOWN,0.6682692,0.8208
15990,3,TAP,0.5134493,1.0000
16007,1,DOWN,0.6802885,0.8263
16007,3,TAP,0.5230998,1.0000
16024,1,DOWN,0.6918269,0.8210
16024,3,TAP,0.5336538,1.0000
16040,1,DOWN,0.7038462,0.8266
16040,3,TAP,0.5437472,1.0000
16058,1,DOWN,0.7158654,0.8545
16058,3,TAP,0.5538462,1.0000
16074,1,DOWN,0.7278846,0.8389
16074,3,TAP,0.5644168,1.0000
16092,3,TAP,0.5750094,1.0000
16108,3,TAP,0.5855769,1.0000
16124,3,TAP,0.5966443,1.0000
16141,3,TAP,0.6071977,1.0000
16158,3,TAP,0.6182692,1.0000
16175,3,TAP,0.6289399,1.0000
16191,3,TAP,0.6403920,1.0000
16207,3,TAP,0.6514544,1.0000
16224,3,TAP,0.6633710,1.0000
16241,3,TAP,0.6745072,1.0000
16258,3,TAP,0.6860577,1.0000
16275,3,TAP,0.6980590,1.0000
16291,3,TAP,0.7099367,1.0000
16307,3,TAP,0.7211591,1.0000
16408,3,TAP,0.4764423,1.0000
16424,3,TAP,0.4855828,1.0000
16440,3,TAP,0.4956731,1.0000
16458,3,TAP,0.5057692,1.0000
16474,3,TAP,0.5153750,1.0000
16491,3,TAP,0.5259615,1.0000
16507,3,TAP,0.5355897,1.0000
16524,3,TAP,0.5461658,1.0000
16541,3,TAP,0.5567363,1.0000
16557,3,TAP,0.5668326,1.0000
16576,3,TAP,0.5774094,1.0000
16607,3,TAP,0.5990509,1.0000
16624,3,TAP,0.6101003,1.0000
16640,3,TAP,0.6206731,1.0000
16657,3,TAP,0.6317216,1.0000
16675,3,TAP,0.6427885,1.0000
16691,3,TAP,0.6543149,1.0000
16707,3,TAP,0.6658654,1.0000
16724,3,TAP,0.6774038,1.0000
16741,3,TAP,0.6889543,1.0000
16758,3,TAP,0.7004887,1.0000
16775,3,TAP,0.7125142,1.0000
16792,3,TAP,0.7242541,1.0000
16891,3,TAP,0.4783654,1.0000
16908,3,TAP,0.4879808,1.0000
16924,3,TAP,0.4980769,1.0000
16941,3,TAP,0.5076923,1.0000
16957,3,TAP,0.5182692,1.0000
16975,3,TAP,0.5278846,1.0000
16991,3,TAP,0.5384671,1.0000
17007,3,TAP,0.5485704,1.0000
17024,3,TAP,0.5586664,1.0000
17040,3,TAP,0.5692308,1.0000
17057,3,TAP,0.5798077,1.0000
17074,3,TAP,0.5908654,1.0000
17092,3,TAP,0.6014519,1.0000
17108,3,TAP,0.6120427,1.0000
17124,3,TAP,0.6230823,1.0000
17141,3,TAP,0.6341264,1.0000
17157,3,TAP,0.6456731,1.0000
17174,3,TAP,0.6566383,1.0000
17191,3,TAP,0.6677885,1.0000
17208,3,TAP,0.6797737,1.0000
17224,3,TAP,0.6913390,1.0000
17240,3,TAP,0.7028947,1.0000
17257,3,TAP,0.7149156,1.0000
17274,3,TAP,0.7269284,1.0000
17374,3,TAP,0.4803112,1.0000
17391,3,TAP,0.4903747,1.0000
17408,3,TAP,0.5000000,1.0000
17424,3,TAP,0.5105655,1.0000
17440,3,TAP,0.5201923,1.0000
17457,3,TAP,0.5302885,1.0000
17474,3,TAP,0.5403751,1.0000
17492,3,TAP,0.5509615,1.0000
17508,3,TAP,0.5615345,1.0000
17524,3,TAP,0.5716416,1.0000
17541,3,TAP,0.5822018,1.0000
17557,3,TAP,0.5927940,1.0000
17574,3,TAP,0.6038369,1.0000
17591,3,TAP,0.6148483,1.0000
17608,3,TAP,0.6254944,1.0000
17624,3,TAP,0.6370260,1.0000
17640,3,TAP,0.6480897,1.0000
17657,3,TAP,0.6591387,1.0000
17674,3,TAP,0.6706731,1.0000
17690,3,TAP,0.6822115,1.0000
17707,3,TAP,0.6937553,1.0000
17724,3,TAP,0.7057746,1.0000
17741,3,TAP,0.7173130,1.0000
17757,3,TAP,0.7297009,1.0000
17858,3,TAP,0.4826923,1.0000
17874,3,TAP,0.4922944,1.0000
17890,3,TAP,0.5024038,1.0000
17908,3,TAP,0.5125000,1.0000
17925,3,TAP,0.5221154,1.0000
17957,3,TAP,0.5423629,1.0000
17974,3,TAP,0.5528846,1.0000
17990,3,TAP,0.5634490,1.0000
18008,3,TAP,0.5740502,1.0000
18024,3,TAP,0.5846083,1.0000
18040,3,TAP,0.5951923,1.0000
18057,3,TAP,0.6062376,1.0000
18073,3,TAP,0.6168269,1.0000
18091,3,TAP,0.6283749,1.0000
18107,3,TAP,0.6389559,1.0000
18125,3,TAP,0.6504942,1.0000
18141,3,TAP,0.6620327,1.0000
18157,3,TAP,0.6735483,1.0000
18174,3,TAP,0.6850962,1.0000
18190,3,TAP,0.6966346,1.0000
18207,3,TAP,0.7081731,1.0000
18207,3,TAP,0.4120192,1.0000
18224,3,TAP,0.7201870,1.0000
18325,3,TAP,0.4750000,1.0000
18341,3,TAP,0.4846154,1.0000
18357,3,TAP,0.4946831,1.0000
18374,3,TAP,0.5048077,1.0000
18390,3,TAP,0.5144190,1.0000
18407,3,TAP,0.5245249,1.0000
18424,3,TAP,0.5346218,1.0000
18441,3,TAP,0.5451819,1.0000
18457,3,TAP,0.5552828,1.0000
18474,3,TAP,0.5653752,1.0000
18491,3,TAP,0.5759895,1.0000
18557,3,TAP,0.6197061,1.0000
18574,3,TAP,0.6302830,1.0000
18590,3,TAP,0.6418323,1.0000
18607,3,TAP,0.6528750,1.0000
18624,3,TAP,0.6639517,1.0000
18641,3,TAP,0.6754821,1.0000
18657,3,TAP,0.6875090,1.0000
18674,3,TAP,0.6990473,1.0000
18691,3,TAP,0.7110669,1.0000
18691,3,TAP,0.4143827,1.0000
18707,3,TAP,0.7225962,1.0000
18807,3,TAP,0.4773886,1.0000
18824,3,TAP,0.4875000,1.0000
18841,3,TAP,0.4971129,1.0000
18857,3,TAP,0.5064338,1.0000
18874,3,TAP,0.5163397,1.0000
18891,3,TAP,0.5269231,1.0000
18907,3,TAP,0.5370291,1.0000
18924,3,TAP,0.5471249,1.0000
18941,3,TAP,0.5577041,1.0000
18958,3,TAP,0.5682692,1.0000
18974,3,TAP,0.5783709,1.0000
19041,3,TAP,0.6216346,1.0000
19058,3,TAP,0.6331609,1.0000
19074,3,TAP,0.6437500,1.0000
19091,3,TAP,0.6552750,1.0000
19108,1,DOWN,0.5115385,0.7608
19108,3,TAP,0.6668269,1.0000
19125,3,TAP,0.6783654,1.0000
19141,3,TAP,0.6899158,1.0000
19157,1,DOWN,0.5423077,0.7760
19157,3,TAP,0.7019255,1.0000
19174,1,DOWN,0.5528846,0.7935
19174,3,TAP,0.7134763,1.0000
19192,1,DOWN,0.5634615,0.7814
19192,3,TAP,0.7254808,1.0000
19274,1,DOWN,0.6177885,0.8498
19291,1,DOWN,0.6288462,0.8565
19291,3,TAP,0.4796991,1.0000
19307,1,DOWN,0.6399038,0.8443
19307,3,TAP,0.4894173,1.0000
19324,1,DOWN,0.6519231,0.8485
19324,3,TAP,0.4990385,1.0000
19340,1,DOWN,0.6629808,0.8337
19340,3,TAP,0.5086941,1.0000
19357,1,DOWN,0.6750000,0.8337
19357,3,TAP,0.5192186,1.0000
19374,1,DOWN,0.6870192,0.8266
19374,3,TAP,0.5288462,1.0000
19390,1,DOWN,0.6985577,0.8443
19390,3,TAP,0.5394231,1.0000
19407,1,DOWN,0.7105769,0.8310
19407,3,TAP,0.5494793,1.0000
19424,1,DOWN,0.7225962,0.8571
19424,3,TAP,0.5600976,1.0000
19441,3,TAP,0.5704096,1.0000
19460,3,TAP,0.5807692,1.0000
19524,3,TAP,0.6245260,1.0000
19541,3,TAP,0.6351306,1.0000
19558,3,TAP,0.6466400,1.0000
19574,3,TAP,0.6581690,1.0000
19590,3,TAP,0.6696916,1.0000
19607,3,TAP,0.6812103,1.0000
19624,3,TAP,0.6927806,1.0000
19640,3,TAP,0.7043322,1.0000
19658,3,TAP,0.7163556,1.0000
19675,3,TAP,0.7278940,1.0000
19774,3,TAP,0.4817308,1.0000
19791,3,TAP,0.4913337,1.0000
19808,3,TAP,0.5009615,1.0000
19824,3,TAP,0.5115156,1.0000
19841,3,TAP,0.5211482,1.0000
19859,3,TAP,0.5317092,1.0000
19875,3,TAP,0.5413422,1.0000
19891,3,TAP,0.5519231,1.0000
19908,3,TAP,0.5624258,1.0000
19924,3,TAP,0.5730404,1.0000
20007,3,TAP,0.6269011,1.0000
20024,3,TAP,0.6379944,1.0000
20040,3,TAP,0.6495219,1.0000
20057,3,TAP,0.6605806,1.0000
20075,3,TAP,0.6716399,1.0000
20091,3,TAP,0.6836538,1.0000
20108,3,TAP,0.6951870,1.0000
20124,3,TAP,0.7072050,1.0000
20141,3,TAP,0.7187552,1.0000
20157,3,TAP,0.7307786,1.0000
20257,3,TAP,0.4836538,1.0000
20275,3,TAP,0.4932560,1.0000
20291,3,TAP,0.5038462,1.0000
20307,3,TAP,0.5134615,1.0000
20324,3,TAP,0.5230769,1.0000
20341,3,TAP,0.5336538,1.0000
20357,3,TAP,0.5437415,1.0000
20375,3,TAP,0.5538462,1.0000
20391,3,TAP,0.5644105,1.0000
20407,3,TAP,0.5754752,1.0000
20474,3,TAP,0.6182623,1.0000
20491,3,TAP,0.6289399,1.0000
20508,3,TAP,0.6408749,1.0000
20524,3,TAP,0.6514544,1.0000
20540,3,TAP,0.6633710,1.0000
20557,3,TAP,0.6745232,1.0000
20574,3,TAP,0.6860577,1.0000
20591,3,TAP,0.6980716,1.0000
20607,3,TAP,0.7099553,1.0000
20623,3,TAP,0.7216346,1.0000
20724,2,UP,0.4750000,0.8266
20743,2,UP,0.4846154,0.8246
20774,2,UP,0.5048077,0.8369
20791,2,UP,0.5144231,0.8255
20807,2,UP,0.5245192,0.8294
20824,2,UP,0.5355769,0.8210
20840,2,UP,0.5456731,0.8278
20858,2,UP,0.5562500,0.8278
20874,2,UP,0.5663462,0.8274
20892,2,UP,0.5774038,0.8353
20908,2,UP,0.5879808,0.8173
20924,2,UP,0.5990385,0.8193
20940,2,UP,0.6100962,0.8249
20957,2,UP,0.6211538,0.8241
20974,2,UP,0.6322115,0.8269
20991,2,UP,0.6437500,0.8184
21008,2,UP,0.6548077,0.8241
21024,2,UP,0.6668269,0.8164
21041,2,UP,0.6783654,0.8146
21057,1,DOWN,0.5307692,0.7685
21057,2,UP,0.6899038,0.8232
21074,1,DOWN,0.5413462,0.7778
21074,2,UP,0.7019231,0.8241
21091,1,DOWN,0.5514423,0.7834
21091,2,UP,0.7139423,0.8241
21108,1,DOWN,0.5625000,0.7814
21108,2,UP,0.7259615,0.8241
21141,2,UP,0.7509615,0.8230
21157,2,UP,0.7634615,0.8173
21174,2,UP,0.7759615,0.8221
21191,1,DOWN,0.6163462,0.8518
21191,2,UP,0.7836538,0.7700
21208,1,DOWN,0.6278846,0.8592
21208,3,TAP,0.4783559,1.0000
21224,1,DOWN,0.6389423,0.8451
21224,3,TAP,0.4881533,1.0000
21240,1,DOWN,0.6504808,0.8424
21240,3,TAP,0.4980704,1.0000
21256,1,DOWN,0.6620192,0.8357
21256,3,TAP,0.5076923,1.0000
21274,1,DOWN,0.6735577,0.8322
21274,3,TAP,0.5182276,1.0000
21291,1,DOWN,0.6850962,0.8333
21291,3,TAP,0.5278846,1.0000
21308,1,DOWN,0.6971154,0.8294
21308,3,TAP,0.5384615,1.0000
21325,1,DOWN,0.7091346,0.8456
21325,3,TAP,0.5485619,1.0000
21341,1,DOWN,0.7211538,0.8436
21341,3,TAP,0.5586632,1.0000
21357,1,DOWN,0.7331731,0.8322
21357,3,TAP,0.5692308,1.0000
21374,1,DOWN,0.7461538,0.8384
21374,3,TAP,0.5798077,1.0000
21390,1,DOWN,0.7581731,0.8478
21408,1,DOWN,0.7711538,0.8282
21424,1,DOWN,0.7812500,0.8157
21440,3,TAP,0.6230884,1.0000
21457,3,TAP,0.6341264,1.0000
21474,3,TAP,0.6456731,1.0000
21491,3,TAP,0.6457000,1.0000
21508,3,TAP,0.6476056,1.0000
21524,3,TAP,0.6495327,1.0000
21542,3,TAP,0.6519273,1.0000
21558,3,TAP,0.6543149,1.0000
21575,3,TAP,0.6557656,1.0000
21591,3,TAP,0.6567108,1.0000
21608,3,TAP,0.6562366,1.0000
21625,3,TAP,0.6543149,1.0000
21642,3,TAP,0.6504942,1.0000
21674,3,TAP,0.6350934,1.0000
21690,3,TAP,0.6235700,1.0000
21708,1,DOWN,0.7793269,0.8146
21725,1,DOWN,0.7581731,0.8458
21743,1,DOWN,0.7370192,0.8436
21743,3,TAP,0.5726087,1.0000
21776,1,DOWN,0.7081731,0.8436
21776,3,TAP,0.5471273,1.0000
21792,1,DOWN,0.6990385,0.8186
21792,3,TAP,0.5394231,1.0000
21809,1,DOWN,0.6918269,0.8401
21809,3,TAP,0.5336538,1.0000
21825,1,DOWN,0.6879808,0.8286
21825,3,TAP,0.5298077,1.0000
21842,1,DOWN,0.6860577,0.8333
21842,3,TAP,0.5283654,1.0000
21858,1,DOWN,0.6850962,0.8305
21858,3,TAP,0.5278846,1.0000
21876,1,DOWN,0.6860577,0.8333
21876,3,TAP,0.5288462,1.0000
21892,1,DOWN,0.6879808,0.8286
21892,3,TAP,0.5302713,1.0000
21909,1,DOWN,0.6903846,0.8357
21909,3,TAP,0.5322115,1.0000
21926,1,DOWN,0.6927885,0.8401
21926,3,TAP,0.5346281,1.0000
21942,1,DOWN,0.6951923,0.8141
21942,3,TAP,0.5360732,1.0000
21958,1,DOWN,0.6966346,0.8463
21958,3,TAP,0.5375055,1.0000
21975,1,DOWN,0.6971154,0.8274
21975,3,TAP,0.5384671,1.0000
21993,1,DOWN,0.6971154,0.8302
21993,3,TAP,0.5384615,1.0000
22027,1,DOWN,0.6971154,0.8302
22027,3,TAP,0.5384671,1.0000
22043,1,DOWN,0.6971154,0.8302
22043,3,TAP,0.5384671,1.0000
22059,1,DOWN,0.6971154,0.8302
22059,3,TAP,0.5384671,1.0000
22075,1,DOWN,0.6971154,0.8274
22075,3,TAP,0.5384576,1.0000
22093,1,DOWN,0.6971154,0.8274
22093,3,TAP,0.5384544,1.0000
22125,1,DOWN,0.6971154,0.8333
22125,3,TAP,0.5384712,1.0000
22143,3,TAP,0.5394963,1.0000
51225,1,TAP,0.4759615,1.0000
51242,1,TAP,0.4831731,1.0000
51259,1,TAP,0.4903748,1.0000
51275,1,TAP,0.4980867,1.0000
51292,1,TAP,0.5057789,1.0000
51325,1,TAP,0.5211595,1.0000
51341,1,TAP,0.5288462,1.0000
51358,1,TAP,0.5365504,1.0000
51376,1,TAP,0.5447087,1.0000
51392,1,TAP,0.5524038,1.0000
51409,1,TAP,0.5605832,1.0000
51426,1,TAP,0.5682692,1.0000
51442,1,TAP,0.5764563,1.0000
51458,1,TAP,0.5846091,1.0000
51476,1,TAP,0.5932692,1.0000
51492,1,TAP,0.6014464,1.0000
51508,1,TAP,0.6091470,1.0000
51524,1,TAP,0.6177885,1.0000
51542,1,TAP,0.6264559,1.0000
