time_ms,lane,kind,y,score
13365,1,TAP,0.5538462,1.0000
13382,1,TAP,0.5615385,1.0000
13399,1,TAP,0.5701923,1.0000
13416,1,TAP,0.5778940,1.0000
13432,1,TAP,0.5860605,1.0000
13432,2,TAP,0.4802885,1.0000
13449,1,TAP,0.5947115,1.0000
13449,2,TAP,0.4879808,1.0000
13466,1,TAP,0.6023997,1.0000
13466,2,TAP,0.4956731,1.0000
13482,1,TAP,0.6110715,1.0000
13482,2,TAP,0.5028846,1.0000
13499,1,TAP,0.6197115,1.0000
13499,2,TAP,0.5105769,1.0000
13516,1,TAP,0.6278961,1.0000
13516,2,TAP,0.5182692,1.0000
13532,1,TAP,0.6365440,1.0000
13532,2,TAP,0.5259864,1.0000
13549,1,TAP,0.6447115,1.0000
13549,2,TAP,0.5336538,1.0000
13565,1,TAP,0.6533627,1.0000
13565,2,TAP,0.5413462,1.0000
13582,1,TAP,0.6625121,1.0000
13582,2,TAP,0.5500000,1.0000
13599,1,TAP,0.6711593,1.0000
13599,2,TAP,0.5576923,1.0000
13616,1,TAP,0.6803005,1.0000
13616,2,TAP,0.5653846,1.0000
13632,1,TAP,0.6889543,1.0000
13632,2,TAP,0.5740385,1.0000
13649,1,TAP,0.6980697,1.0000
13649,2,TAP,0.5817416,1.0000
13665,1,TAP,0.7067308,1.0000
13665,2,TAP,0.5899148,1.0000
13682,1,TAP,0.7163556,1.0000
13682,2,TAP,0.5985467,1.0000
13717,2,TAP,0.6149038,1.0000
13733,2,TAP,0.6235577,1.0000
13749,2,TAP,0.6322115,1.0000
13766,2,TAP,0.6403846,1.0000
13782,2,TAP,0.6485577,1.0000
13800,2,TAP,0.6577151,1.0000
13816,2,TAP,0.6668269,1.0000
13832,2,TAP,0.6754808,1.0000
13849,2,TAP,0.6841346,1.0000
13865,2,TAP,0.6932692,1.0000
13882,2,TAP,0.7019231,1.0000
13899,2,TAP,0.7110787,1.0000
13916,2,TAP,0.7206731,1.0000
14117,1,TAP,0.4836538,1.0000
14133,1,TAP,0.4913339,1.0000
14149,1,TAP,0.4990442,1.0000
14165,1,TAP,0.5057789,1.0000
14182,1,TAP,0.5134494,1.0000
14199,1,TAP,0.5211595,1.0000
14216,1,TAP,0.5293212,1.0000
14233,1,TAP,0.5370263,1.0000
14249,1,TAP,0.5451923,1.0000
14266,1,TAP,0.5528846,1.0000
14282,1,TAP,0.5605832,1.0000
14299,1,TAP,0.5692308,1.0000
14316,1,TAP,0.5769348,1.0000
14333,1,TAP,0.5850934,1.0000
14333,2,TAP,0.4798077,1.0000
14349,1,TAP,0.5932692,1.0000
14349,2,TAP,0.4870192,1.0000
14365,1,TAP,0.6014464,1.0000
14365,2,TAP,0.4942308,1.0000
14382,1,TAP,0.6101099,1.0000
14382,2,TAP,0.5019231,1.0000
14399,1,TAP,0.6182692,1.0000
14399,2,TAP,0.5096154,1.0000
14416,1,TAP,0.6269353,1.0000
14416,2,TAP,0.5173077,1.0000
14433,1,TAP,0.6350880,1.0000
14433,2,TAP,0.5250217,1.0000
14450,1,TAP,0.6437500,1.0000
14450,2,TAP,0.5326923,1.0000
14482,1,TAP,0.6610698,1.0000
14482,2,TAP,0.5485577,1.0000
14499,1,TAP,0.6697115,1.0000
14499,2,TAP,0.5567308,1.0000
14515,1,TAP,0.6788516,1.0000
14515,2,TAP,0.5644231,1.0000
14533,1,TAP,0.6879901,1.0000
14533,2,TAP,0.5725962,1.0000
14549,1,TAP,0.6966213,1.0000
14549,2,TAP,0.5807878,1.0000
14566,1,TAP,0.7057746,1.0000
14566,2,TAP,0.5889423,1.0000
14582,1,TAP,0.7149156,1.0000
14582,2,TAP,0.5971154,1.0000
14600,1,TAP,0.7240261,1.0000
14600,2,TAP,0.6052885,1.0000
14616,2,TAP,0.6139423,1.0000
14633,2,TAP,0.6221154,1.0000
14649,2,TAP,0.6307692,1.0000
14666,2,TAP,0.6394231,1.0000
14682,2,TAP,0.6475962,1.0000
14699,2,TAP,0.6562771,1.0000
14716,2,TAP,0.6649038,1.0000
14733,2,TAP,0.6745192,1.0000
14749,2,TAP,0.6831731,1.0000
14765,2,TAP,0.6918269,1.0000
14782,2,TAP,0.7009615,1.0000
14782,3,TAP,0.4788462,1.0000
14799,2,TAP,0.7101211,1.0000
14799,3,TAP,0.4865385,1.0000
14816,2,TAP,0.7192308,1.0000
14816,3,TAP,0.4942208,1.0000
14832,3,TAP,0.5019231,1.0000
14850,3,TAP,0.5091288,1.0000
14867,3,TAP,0.5168269,1.0000
14899,3,TAP,0.5322172,1.0000
14916,3,TAP,0.5403727,1.0000
14932,3,TAP,0.5480888,1.0000
14950,3,TAP,0.5562500,1.0000
14966,3,TAP,0.5639339,1.0000
14982,3,TAP,0.5721154,1.0000
14999,3,TAP,0.5798077,1.0000
15015,3,TAP,0.5884733,1.0000
15032,3,TAP,0.5966443,1.0000
15049,3,TAP,0.6047953,1.0000
15066,3,TAP,0.6129904,1.0000
15082,3,TAP,0.6216346,1.0000
15098,3,TAP,0.6302939,1.0000
15116,3,TAP,0.6389559,1.0000
15132,3,TAP,0.6476016,1.0000
15149,3,TAP,0.6562366,1.0000
15166,3,TAP,0.6649092,1.0000
15182,3,TAP,0.6735483,1.0000
15199,3,TAP,0.6822169,1.0000
15216,3,TAP,0.6908786,1.0000
15233,2,TAP,0.4788462,1.0000
15233,3,TAP,0.7004927,1.0000
15250,2,TAP,0.4855769,1.0000
15250,3,TAP,0.7096154,1.0000
15266,2,TAP,0.4932692,1.0000
15266,3,TAP,0.7182692,1.0000
15282,2,TAP,0.5009615,1.0000
15282,3,TAP,0.7278846,1.0000
15299,2,TAP,0.5086538,1.0000
15316,2,TAP,0.5163462,1.0000
15332,2,TAP,0.5240538,1.0000
15350,2,TAP,0.5317308,1.0000
15366,2,TAP,0.5394231,1.0000
15382,2,TAP,0.5475962,1.0000
15399,2,TAP,0.5552885,1.0000
15415,2,TAP,0.5634615,1.0000
15432,2,TAP,0.5716346,1.0000
15449,2,TAP,0.5798310,1.0000
15466,2,TAP,0.5875000,1.0000
15482,2,TAP,0.5961538,1.0000
15499,2,TAP,0.6043269,1.0000
15515,2,TAP,0.6129808,1.0000
15532,2,TAP,0.6206731,1.0000
15549,2,TAP,0.6293269,1.0000
15566,2,TAP,0.6379808,1.0000
15582,2,TAP,0.6466346,1.0000
15598,2,TAP,0.6553129,1.0000
15615,2,TAP,0.6639423,1.0000
15632,2,TAP,0.6725962,1.0000
15649,2,TAP,0.6822115,1.0000
15666,2,TAP,0.6908654,1.0000
15682,2,TAP,0.6995192,1.0000
15698,2,TAP,0.7091610,1.0000
15716,2,TAP,0.7177885,1.0000
15899,1,TAP,0.4740285,1.0000
15915,1,TAP,0.4817308,1.0000
15932,1,TAP,0.4889423,1.0000
15949,1,TAP,0.4966458,1.0000
15965,1,TAP,0.5043269,1.0000
15982,1,TAP,0.5115288,1.0000
15999,1,TAP,0.5192308,1.0000
16015,1,TAP,0.5269287,1.0000
16032,1,TAP,0.5346273,1.0000
16049,1,TAP,0.5432565,1.0000
16066,1,TAP,0.5509615,1.0000
16083,1,TAP,0.5586656,1.0000
16099,1,TAP,0.5668269,1.0000
16116,1,TAP,0.5745318,1.0000
16132,1,TAP,0.5831591,1.0000
16132,2,TAP,0.4774038,1.0000
16150,1,TAP,0.5908709,1.0000
16150,2,TAP,0.4850962,1.0000
16183,1,TAP,0.6076869,1.0000
16183,2,TAP,0.5000000,1.0000
16199,1,TAP,0.6163462,1.0000
16199,2,TAP,0.5076923,1.0000
16215,1,TAP,0.6245288,1.0000
16215,2,TAP,0.5153846,1.0000
16232,1,TAP,0.6331609,1.0000
16232,2,TAP,0.5230826,1.0000
16249,1,TAP,0.6413583,1.0000
16249,2,TAP,0.5307692,1.0000
16265,1,TAP,0.6504942,1.0000
16265,2,TAP,0.5384615,1.0000
16283,1,TAP,0.6591346,1.0000
16283,2,TAP,0.5461538,1.0000
16299,1,TAP,0.6677885,1.0000
16299,2,TAP,0.5548077,1.0000
16315,1,TAP,0.6764383,1.0000
16315,2,TAP,0.5625000,1.0000
16332,1,TAP,0.6850962,1.0000
16332,2,TAP,0.5701923,1.0000
16350,1,TAP,0.6942236,1.0000
16350,2,TAP,0.5783876,1.0000
16382,1,TAP,0.7125142,1.0000
16382,2,TAP,0.5947170,1.0000
16399,1,TAP,0.7211644,1.0000
16399,2,TAP,0.6028846,1.0000
16416,2,TAP,0.6115385,1.0000
16433,2,TAP,0.6201923,1.0000
16450,2,TAP,0.6283654,1.0000
16466,2,TAP,0.6370192,1.0000
16483,2,TAP,0.6456731,1.0000
16499,2,TAP,0.6543418,1.0000
16515,2,TAP,0.6629808,1.0000
16532,2,TAP,0.6716346,1.0000
16549,2,TAP,0.6802885,1.0000
16565,2,TAP,0.6899038,1.0000
16582,2,TAP,0.6985577,1.0000
16599,2,TAP,0.7072328,1.0000
16616,2,TAP,0.7168269,1.0000
16632,2,TAP,0.7254808,1.0000
16816,1,TAP,0.4802885,1.0000
16832,1,TAP,0.4879808,1.0000
16849,1,TAP,0.4951988,1.0000
16866,1,TAP,0.5028846,1.0000
16882,1,TAP,0.5105769,1.0000
16900,1,TAP,0.5182692,1.0000
16916,1,TAP,0.5259672,1.0000
16932,1,TAP,0.5336634,1.0000
16949,1,TAP,0.5413366,1.0000
16965,1,TAP,0.5500055,1.0000
16982,1,TAP,0.5577018,1.0000
17000,1,TAP,0.5653752,1.0000
17017,1,TAP,0.5740503,1.0000
17033,1,TAP,0.5817214,1.0000
17033,2,TAP,0.4764535,1.0000
17049,1,TAP,0.5899136,1.0000
17049,2,TAP,0.4841346,1.0000
17066,1,TAP,0.5985715,1.0000
17066,2,TAP,0.4913462,1.0000
17082,1,TAP,0.6062403,1.0000
17082,2,TAP,0.4990385,1.0000
17099,1,TAP,0.6149038,1.0000
17099,2,TAP,0.5067308,1.0000
17116,1,TAP,0.6235632,1.0000
17116,2,TAP,0.5144231,1.0000
17132,1,TAP,0.6321993,1.0000
17132,2,TAP,0.5221154,1.0000
17149,1,TAP,0.6403974,1.0000
17149,2,TAP,0.5298132,1.0000
17165,1,TAP,0.6485671,1.0000
17165,2,TAP,0.5375000,1.0000
17182,1,TAP,0.6576870,1.0000
17182,2,TAP,0.5451923,1.0000
17199,1,TAP,0.6668269,1.0000
17199,2,TAP,0.5528846,1.0000
17216,1,TAP,0.6749910,1.0000
17216,2,TAP,0.5615385,1.0000
17232,1,TAP,0.6841346,1.0000
17232,2,TAP,0.5692308,1.0000
17249,1,TAP,0.6927924,1.0000
17249,2,TAP,0.5779081,1.0000
17266,1,TAP,0.7019380,1.0000
17266,2,TAP,0.5855769,1.0000
17282,1,TAP,0.7110669,1.0000
17282,2,TAP,0.5937610,1.0000
17298,1,TAP,0.7201923,1.0000
17298,2,TAP,0.6024038,1.0000
17315,1,TAP,0.7293348,1.0000
17315,2,TAP,0.6100962,1.0000
17332,2,TAP,0.6187500,1.0000
17350,2,TAP,0.6274038,1.0000
17382,2,TAP,0.6447115,1.0000
17399,2,TAP,0.6528846,1.0000
17416,2,TAP,0.6620192,1.0000
17433,2,TAP,0.6706731,1.0000
17449,2,TAP,0.6793269,1.0000
17465,2,TAP,0.6879808,1.0000
17482,2,TAP,0.6975962,1.0000
17498,2,TAP,0.7062646,1.0000
17516,2,TAP,0.7153846,1.0000
17532,2,TAP,0.7245192,1.0000
17716,1,TAP,0.4798019,1.0000
17732,1,TAP,0.4870248,1.0000
17750,1,TAP,0.4942209,1.0000
17782,1,TAP,0.5096250,1.0000
17799,1,TAP,0.5173077,1.0000
17816,1,TAP,0.5250096,1.0000
17832,1,TAP,0.5326979,1.0000
17850,1,TAP,0.5403719,1.0000
17882,1,TAP,0.5567308,1.0000
17899,1,TAP,0.5644168,1.0000
17916,1,TAP,0.5721209,1.0000
17933,1,TAP,0.5807638,1.0000
17950,1,TAP,0.5889548,1.0000
17950,2,TAP,0.4826923,1.0000
17966,1,TAP,0.5971247,1.0000
17966,2,TAP,0.4903846,1.0000
17982,1,TAP,0.6052885,1.0000
17982,2,TAP,0.4980769,1.0000
17999,1,TAP,0.6139478,1.0000
17999,2,TAP,0.5057692,1.0000
18016,1,TAP,0.6221154,1.0000
18016,2,TAP,0.5134615,1.0000
18033,1,TAP,0.6307692,1.0000
18033,2,TAP,0.5211538,1.0000
18049,1,TAP,0.6394345,1.0000
18049,2,TAP,0.5288613,1.0000
18066,1,TAP,0.6476016,1.0000
18066,2,TAP,0.5365385,1.0000
18082,1,TAP,0.6562379,1.0000
18082,2,TAP,0.5442308,1.0000
18098,1,TAP,0.6649132,1.0000
18098,2,TAP,0.5523869,1.0000
18115,1,TAP,0.6745072,1.0000
18115,2,TAP,0.5600962,1.0000
18132,1,TAP,0.6827032,1.0000
18132,2,TAP,0.5682692,1.0000
18150,1,TAP,0.6918388,1.0000
18150,2,TAP,0.5759726,1.0000
18166,1,TAP,0.7009759,1.0000
18166,2,TAP,0.5846154,1.0000
18182,1,TAP,0.7096207,1.0000
18182,2,TAP,0.5927939,1.0000
18198,1,TAP,0.7187500,1.0000
18198,2,TAP,0.6009615,1.0000
18215,1,TAP,0.7283680,1.0000
18215,2,TAP,0.6091346,1.0000
18233,2,TAP,0.6177885,1.0000
18250,2,TAP,0.6259615,1.0000
18266,2,TAP,0.6346154,1.0000
18282,2,TAP,0.6432692,1.0000
18299,2,TAP,0.6519212,1.0000
18315,2,TAP,0.6600962,1.0000
18332,2,TAP,0.6697115,1.0000
18349,2,TAP,0.6783654,1.0000
18366,2,TAP,0.6870192,1.0000
18382,2,TAP,0.6956731,1.0000
18382,3,TAP,0.4749941,1.0000
18399,2,TAP,0.7052885,1.0000
18399,3,TAP,0.4826923,1.0000
18415,2,TAP,0.7139423,1.0000
18415,3,TAP,0.4894173,1.0000
18432,2,TAP,0.7235577,1.0000
18432,3,TAP,0.4971154,1.0000
18450,3,TAP,0.5048077,1.0000
18466,3,TAP,0.5124878,1.0000
18482,3,TAP,0.5201923,1.0000
18499,3,TAP,0.5278846,1.0000
18516,3,TAP,0.5355897,1.0000
18533,3,TAP,0.5437528,1.0000
18549,3,TAP,0.5519231,1.0000
18566,3,TAP,0.5596280,1.0000
18582,3,TAP,0.5677885,1.0000
18599,3,TAP,0.5759733,1.0000
18616,3,TAP,0.5836421,1.0000
18633,3,TAP,0.5923077,1.0000
18650,3,TAP,0.6004931,1.0000
18666,3,TAP,0.6086484,1.0000
18682,3,TAP,0.6168324,1.0000
18699,3,TAP,0.6254930,1.0000
18715,3,TAP,0.6341264,1.0000
18734,3,TAP,0.6427885,1.0000
18765,3,TAP,0.6601029,1.0000
18782,3,TAP,0.6687553,1.0000
18799,3,TAP,0.6774052,1.0000
18816,3,TAP,0.6865439,1.0000
18832,3,TAP,0.6951798,1.0000
18849,2,TAP,0.4817365,1.0000
18849,3,TAP,0.7043362,1.0000
18866,2,TAP,0.4894231,1.0000
18866,3,TAP,0.7134763,1.0000
18884,2,TAP,0.4971154,1.0000
18884,3,TAP,0.7225909,1.0000
18916,2,TAP,0.5125000,1.0000
18933,2,TAP,0.5201923,1.0000
18949,2,TAP,0.5279006,1.0000
18966,2,TAP,0.5355769,1.0000
18983,2,TAP,0.5432692,1.0000
18999,2,TAP,0.5509615,1.0000
19015,2,TAP,0.5591346,1.0000
19033,2,TAP,0.5673077,1.0000
19049,2,TAP,0.5754808,1.0000
19066,2,TAP,0.5831841,1.0000
19082,2,TAP,0.5913462,1.0000
19099,2,TAP,0.6000000,1.0000
19115,2,TAP,0.6081731,1.0000
19132,2,TAP,0.6168269,1.0000
19149,2,TAP,0.6245247,1.0000
19166,2,TAP,0.6331731,1.0000
19182,2,TAP,0.6418269,1.0000
19199,2,TAP,0.6504903,1.0000
19216,2,TAP,0.6591346,1.0000
19232,2,TAP,0.6677885,1.0000
19249,2,TAP,0.6769231,1.0000
19266,2,TAP,0.6860577,1.0000
19283,2,TAP,0.6947115,1.0000
19299,2,TAP,0.7038462,1.0000
19316,2,TAP,0.7129860,1.0000
19332,2,TAP,0.7221154,1.0000
19516,1,TAP,0.4774038,1.0000
19532,1,TAP,0.4850905,1.0000
19549,1,TAP,0.4922946,1.0000
19565,1,TAP,0.5000000,1.0000
19582,1,TAP,0.5077052,1.0000
19599,1,TAP,0.5153846,1.0000
19616,1,TAP,0.5230898,1.0000
19633,1,TAP,0.5307692,1.0000
19649,1,TAP,0.5384671,1.0000
19666,1,TAP,0.5461658,1.0000
19683,1,TAP,0.5548006,1.0000
19699,1,TAP,0.5624937,1.0000
19716,1,TAP,0.5701979,1.0000
19733,1,TAP,0.5783821,1.0000
19749,1,TAP,0.5870220,1.0000
19749,2,TAP,0.4812500,1.0000
19765,1,TAP,0.5947115,1.0000
19765,2,TAP,0.4884615,1.0000
19783,1,TAP,0.6028862,1.0000
19783,2,TAP,0.4957025,1.0000
19799,1,TAP,0.6115509,1.0000
19799,2,TAP,0.5033654,1.0000
19815,1,TAP,0.6201923,1.0000
19815,2,TAP,0.5110577,1.0000
19832,1,TAP,0.6283776,1.0000
19832,2,TAP,0.5187500,1.0000
19849,1,TAP,0.6370220,1.0000
19849,2,TAP,0.5264643,1.0000
19865,1,TAP,0.6456731,1.0000
19865,2,TAP,0.5346154,1.0000
19883,1,TAP,0.6543189,1.0000
19883,2,TAP,0.5423077,1.0000
19900,1,TAP,0.6629942,1.0000
19900,2,TAP,0.5500000,1.0000
19916,1,TAP,0.6716346,1.0000
19916,2,TAP,0.5576923,1.0000
19932,1,TAP,0.6802938,1.0000
19932,2,TAP,0.5663462,1.0000
19949,1,TAP,0.6899171,1.0000
19949,2,TAP,0.5740385,1.0000
19965,1,TAP,0.6985537,1.0000
19965,2,TAP,0.5822253,1.0000
19983,1,TAP,0.7072115,1.0000
19983,2,TAP,0.5908599,1.0000
20000,1,TAP,0.7168321,1.0000
20000,2,TAP,0.5985577,1.0000
20033,2,TAP,0.6153846,1.0000
20050,2,TAP,0.6240385,1.0000
20066,2,TAP,0.6322115,1.0000
20082,2,TAP,0.6408654,1.0000
20099,2,TAP,0.6495192,1.0000
20116,2,TAP,0.6581784,1.0000
20132,2,TAP,0.6668269,1.0000
20149,2,TAP,0.6754808,1.0000
20166,2,TAP,0.6846154,1.0000
20182,2,TAP,0.6937500,1.0000
20199,2,TAP,0.7024038,1.0000
20216,2,TAP,0.7115603,1.0000
20232,2,TAP,0.7211433,1.0000
20416,1,TAP,0.4764423,1.0000
20432,1,TAP,0.4836538,1.0000
20449,1,TAP,0.4913339,1.0000
20466,1,TAP,0.4990442,1.0000
20485,1,TAP,0.5067429,1.0000
20517,1,TAP,0.5221251,1.0000
20549,1,TAP,0.5375040,1.0000
20566,1,TAP,0.5452019,1.0000
20582,1,TAP,0.5528846,1.0000
20599,1,TAP,0.5615385,1.0000
20617,1,TAP,0.5692308,1.0000
20633,1,TAP,0.5774136,1.0000
20649,1,TAP,0.5855769,1.0000
20649,2,TAP,0.4798077,1.0000
20665,1,TAP,0.5937500,1.0000
20665,2,TAP,0.4875000,1.0000
20682,1,TAP,0.6023942,1.0000
20682,2,TAP,0.4951923,1.0000
20699,1,TAP,0.6101099,1.0000
20699,2,TAP,0.5028789,1.0000
20716,1,TAP,0.6187500,1.0000
20716,2,TAP,0.5105769,1.0000
20733,1,TAP,0.6274174,1.0000
20733,2,TAP,0.5177827,1.0000
20749,1,TAP,0.6360550,1.0000
20749,2,TAP,0.5259752,1.0000
20765,1,TAP,0.6442363,1.0000
20765,2,TAP,0.5336538,1.0000
20782,1,TAP,0.6528846,1.0000
20782,2,TAP,0.5413462,1.0000
20799,1,TAP,0.6620327,1.0000
20799,2,TAP,0.5490385,1.0000
20816,1,TAP,0.6706731,1.0000
20816,2,TAP,0.5567308,1.0000
20833,1,TAP,0.6793350,1.0000
20833,2,TAP,0.5653846,1.0000
20849,1,TAP,0.6879901,1.0000
20849,2,TAP,0.5730769,1.0000
20865,1,TAP,0.6975842,1.0000
20865,2,TAP,0.5812693,1.0000
20882,1,TAP,0.7062500,1.0000
20882,2,TAP,0.5894231,1.0000
20898,1,TAP,0.7153970,1.0000
20898,2,TAP,0.5976016,1.0000
20916,1,TAP,0.7245075,1.0000
20916,2,TAP,0.6062500,1.0000
20932,2,TAP,0.6139423,1.0000
20949,2,TAP,0.6225962,1.0000
20965,2,TAP,0.6312500,1.0000
20982,2,TAP,0.6399038,1.0000
20999,2,TAP,0.6485577,1.0000
21016,2,TAP,0.6572115,1.0000
21033,2,TAP,0.6658654,1.0000
21049,2,TAP,0.6745192,1.0000
21066,2,TAP,0.6831731,1.0000
21082,2,TAP,0.6923077,1.0000
21099,2,TAP,0.7014423,1.0000
21116,2,TAP,0.7101342,1.0000
21132,2,TAP,0.7197115,1.0000
21316,1,TAP,0.4754808,1.0000
21333,1,TAP,0.4826923,1.0000
21349,1,TAP,0.4903748,1.0000
21365,1,TAP,0.4980867,1.0000
21382,1,TAP,0.5057789,1.0000
21399,1,TAP,0.5134486,1.0000
21416,1,TAP,0.5211636,1.0000
21433,1,TAP,0.5288462,1.0000
21449,1,TAP,0.5365448,1.0000
21466,1,TAP,0.5442268,1.0000
21483,1,TAP,0.5524038,1.0000
21499,1,TAP,0.5600990,1.0000
21516,1,TAP,0.5682692,1.0000
21532,1,TAP,0.5759733,1.0000
21549,1,TAP,0.5846091,1.0000
21549,2,TAP,0.4788462,1.0000
21566,1,TAP,0.5927885,1.0000
21566,2,TAP,0.4865385,1.0000
21582,1,TAP,0.6009708,1.0000
21582,2,TAP,0.4942308,1.0000
21598,1,TAP,0.6091415,1.0000
21598,2,TAP,0.5009615,1.0000
21615,1,TAP,0.6177885,1.0000
21615,2,TAP,0.5086538,1.0000
21632,1,TAP,0.6259730,1.0000
21632,2,TAP,0.5163462,1.0000
21650,1,TAP,0.6346039,1.0000
21650,2,TAP,0.5240538,1.0000
21666,1,TAP,0.6432692,1.0000
21666,2,TAP,0.5322172,1.0000
21682,1,TAP,0.6519152,1.0000
21682,2,TAP,0.5399038,1.0000
21699,1,TAP,0.6601056,1.0000
21699,2,TAP,0.5480769,1.0000
21715,1,TAP,0.6697115,1.0000
21715,2,TAP,0.5557692,1.0000
21732,1,TAP,0.6783694,1.0000
21732,2,TAP,0.5639423,1.0000
21749,1,TAP,0.6870246,1.0000
21749,2,TAP,0.5721154,1.0000
21766,1,TAP,0.6956598,1.0000
21766,2,TAP,0.5798310,1.0000
21782,1,TAP,0.7052937,1.0000
21782,2,TAP,0.5884615,1.0000
21799,1,TAP,0.7139554,1.0000
21799,2,TAP,0.5966346,1.0000
21815,1,TAP,0.7230675,1.0000
21815,2,TAP,0.6048077,1.0000
